N,MODE,OPERATOR,NAME,LONGNAME,STOP,STOP4,STOP5,STOP6,STOP7,STOP8,STOP9,X,Y,TAZID
21714,4,0,S062,S062,0,0,0,0,0,0,0,412788.0,4499144.0,1437
21693,4,0,S062,S062,0,0,0,0,0,0,0,412608.0,4499148.0,1436
21669,4,0,S062,S062-,1,1,0,0,0,0,0,412337.5025,4499147.171,1436
24306,4,0,S072,S072,1,1,0,0,0,0,0,431693.0,4497853.0,1825
24247,4,0,S072,S072,1,1,0,0,0,0,0,431688.0,4497333.0,1827
24186,4,0,S072,S072,1,1,0,0,0,0,0,431242.0,4497337.0,1825
24082,4,0,S072,S072,1,1,0,0,0,0,0,430592.0,4497345.0,1825
24031,4,0,S072,S072,1,1,0,0,0,0,0,430244.0,4497346.0,1824
23983,4,0,S072,S072,1,1,0,0,0,0,0,429888.0,4497348.0,1824
23901,4,0,S072,S072,1,1,0,0,0,0,0,429437.0,4497378.0,1833
23778,4,0,S072,S072,1,1,0,0,0,0,0,428636.0,4497488.0,1823
23707,4,0,S072,S072,1,1,0,0,0,0,0,428140.0,4497557.0,1823
23639,4,0,S072,S072,1,1,0,0,0,0,0,427710.0,4497599.0,1832
23606,4,0,S072,S072,0,0,0,0,0,0,0,427528.16,4497602.649,1829
23566,4,0,S072,S072,1,1,0,0,0,0,0,427385.4938,4497547.928,1829
23530,4,0,S072,S072,1,1,0,0,0,0,0,427258.4623,4497446.302,1829
23446,4,0,S072,S072,1,1,0,0,0,0,0,426984.8559,4497233.28,1795
23411,4,0,S072,S072,1,1,0,0,0,0,0,426865.6417,4497182.468,1795
23392,4,0,S072,S072,1,1,0,0,0,0,0,426754.0,4497178.0,1795
23350,4,0,S072,S072,1,1,0,0,0,0,0,426539.2683,4497157.061,1805
23300,4,0,S072,S072,1,1,0,0,0,0,0,426310.6116,4497030.03,1805
23296,4,0,S072,S072,1,1,0,0,0,0,0,426234.0,4497020.0,1805
23268,4,0,S072,S072,0,0,0,0,0,0,0,426015.6044,4497024.339,1793
23214,4,0,S072,S072,0,0,0,0,0,0,0,425656.6803,4497030.036,1788
23162,4,0,S072,S072,1,1,0,0,0,0,0,425403.0,4497032.0,1803
23100,4,0,S072,S072,0,0,0,0,0,0,0,425065.0,4497041.0,1787
23028,4,0,S072,S072,1,1,0,0,0,0,0,424674.0,4497048.0,1803
23007,4,0,S072,S072,1,1,0,0,0,0,0,424524.3527,4497024.167,1802
22961,4,0,S072,S072,0,0,0,0,0,0,0,424227.0,4497028.0,1792
15063,4,0,S072,S072-,1,1,0,0,0,0,0,424018.0,4496873.0,1802
10016,4,0,S200,S200,1,1,0,0,0,0,0,424253.3785,4501376.055,1633
23677,4,0,S200,S200,0,0,0,0,0,0,0,424340.2425,4501169.109,1634
23669,4,0,S200,S200,0,0,0,0,0,0,0,424393.0,4501091.0,1634
23642,4,0,S200,S200,1,1,0,0,0,0,0,424407.0,4500922.0,1643
23698,4,0,S200,S200,0,0,0,0,0,0,0,424664.0,4500956.0,1634
23742,4,0,S200,S200,1,1,0,0,0,0,0,424912.0,4500961.0,1635
23796,4,0,S200,S200,0,0,0,0,0,0,0,424906.0,4501293.0,1634
23895,4,0,S200,S200,1,1,0,0,0,0,0,424918.2869,4501880.041,1629
23919,4,0,S200,S200,0,0,0,0,0,0,0,424919.0,4502013.0,1629
23942,4,0,S200,S200,1,1,0,0,0,0,0,424920.0,4502164.0,1629
24041,4,0,S200,S200,1,1,0,0,0,0,0,424928.0,4502713.0,1622
24078,4,0,S200,S200,1,1,0,0,0,0,0,424926.5492,4502983.749,1622
24130,4,0,S200,S200,0,0,0,0,0,0,0,424927.4376,4503342.543,1621
24219,4,0,S200,S200,0,0,0,0,0,0,0,424944.0,4503813.0,1536
24251,4,0,S200,S200,1,1,0,0,0,0,0,424944.0,4504095.0,1536
24281,4,0,S200,S200,1,1,0,0,0,0,0,424947.0,4504397.0,1495
24340,4,0,S200,S200,1,1,0,0,0,0,0,424944.5292,4504863.698,1494
24424,4,0,S200,S200,1,1,0,0,0,0,0,424950.2264,4505461.905,1484
24467,4,0,S200,S200,1,1,0,0,0,0,0,424960.0,4505818.0,1476
24501,4,0,S200,S200,1,1,0,0,0,0,0,424964.0,4506141.0,1476
24593,4,0,S200,S200,1,1,0,0,0,0,0,424971.0,4506881.0,1467
24648,4,0,S200,S200,1,1,0,0,0,0,0,424972.0,4507237.0,1467
24688,4,0,S200,S200,1,1,0,0,0,0,0,424975.0,4507512.0,1457
24740,4,0,S200,S200,1,1,0,0,0,0,0,424979.0,4507818.0,1457
24756,4,0,S200,S200,1,1,0,0,0,0,0,424981.0,4507905.0,1458
24789,4,0,S200,S200,0,0,0,0,0,0,0,424985.9024,4508183.265,1458
15098,4,0,S200,S200,1,1,0,0,0,0,0,425035.5428,4508281.301,1458
24826,4,0,S200,S200,1,1,0,0,0,0,0,424989.0,4508474.0,1446
24845,4,0,S200,S200,1,1,0,0,0,0,0,424992.0,4508657.0,1446
24864,4,0,S200,S200,1,1,0,0,0,0,0,424994.0,4508849.0,1258
24894,4,0,S200,S200,1,1,0,0,0,0,0,424993.0,4509103.0,1257
24959,4,0,S200,S200,1,1,0,0,0,0,0,425000.0,4509557.0,1231
25025,4,0,S200,S200,1,1,0,0,0,0,0,425003.0,4510017.0,1230
25098,4,0,S200,S200,1,1,0,0,0,0,0,425008.0,4510452.0,1231
25187,4,0,S200,S200,1,1,0,0,0,0,0,425010.0,4510955.0,1193
25211,4,0,S200,S200,0,0,0,0,0,0,0,425019.0,4511080.0,1194
25255,4,0,S200,S200,1,1,0,0,0,0,0,425018.0,4511358.0,1194
25278,4,0,S200,S200,0,0,0,0,0,0,0,425014.0,4511481.0,1136
25294,4,0,S200,S200,1,1,0,0,0,0,0,425021.0,4511602.0,1140
25326,4,0,S200,S200,0,0,0,0,0,0,0,425019.0,4511735.0,1136
25338,4,0,S200,S200,1,1,0,0,0,0,0,425023.0,4511841.0,1140
25360,4,0,S200,S200,0,0,0,0,0,0,0,425028.0,4511948.0,1141
25391,4,0,S200,S200,1,1,0,0,0,0,0,425026.0,4512089.0,1142
25420,4,0,S200,S200,0,0,0,0,0,0,0,425026.0,4512212.0,1142
25439,4,0,S200,S200,1,1,0,0,0,0,0,425028.0,4512325.0,1142
25461,4,0,S200,S200,0,0,0,0,0,0,0,425030.0,4512437.0,1143
25490,4,0,S200,S200,1,1,0,0,0,0,0,425031.0,4512570.0,1082
25510,4,0,S200,S200,1,1,0,0,0,0,0,425031.0,4512685.0,1082
25540,4,0,S200,S200,1,1,0,0,0,0,0,425034.0,4512807.0,1082
25568,4,0,S200,S200,1,1,0,0,0,0,0,425036.0,4512931.0,1083
25586,4,0,S200,S200,1,1,0,0,0,0,0,425036.0,4513044.0,1083
25618,4,0,S200,S200,0,0,0,0,0,0,0,425040.0,4513176.0,1084
25635,4,0,S200,S200,1,1,0,0,0,0,0,425039.0,4513292.0,1037
25658,4,0,S200,S200,1,1,0,0,0,0,0,425040.0,4513408.0,1037
25677,4,0,S200,S200,1,1,0,0,0,0,0,425041.0,4513532.0,1037
25704,4,0,S200,S200,0,0,0,0,0,0,0,425042.0,4513653.0,1038
25720,4,0,S200,S200,1,1,0,0,0,0,0,425043.0,4513776.0,998
25698,4,0,S200,S200,1,1,0,0,0,0,0,424904.0,4513774.0,1035
25678,4,0,S200,S200,1,1,0,0,0,0,0,424797.0,4513777.0,1035
25719,4,0,S200,S200,0,0,0,0,0,0,0,424799.0,4514013.0,995
25770,4,0,S200,S200,1,1,0,0,0,0,0,424801.0,4514270.0,995
25818,4,0,S200,S200,0,0,0,0,0,0,0,424849.0,4514394.0,999
25874,4,0,S200,S200,0,0,0,0,0,0,0,424876.1553,4514593.859,999
25902,4,0,S200,S200,1,1,0,0,0,0,0,424907.8262,4514709.364,999
25930,4,0,S200,S200,1,1,0,0,0,0,0,425128.0,4514707.0,999
25947,4,0,S200,S200,0,0,0,0,0,0,0,425269.22,4514705.1,999
25872,4,0,S200,S200,1,1,0,0,0,0,0,425185.4123,4514265.972,998
25843,4,0,S200,S200,1,1,0,0,0,0,0,425049.4137,4514264.109,998
25802,4,0,S200,S200,0,0,0,0,0,0,0,424922.0,4514268.0,998
25657,4,0,S200,S200,0,0,0,0,0,0,0,424673.0,4513775.0,1035
25636,4,0,S200,S200,1,1,0,0,0,0,0,424557.0,4513779.0,1035
25616,4,0,S200,S200,1,1,0,0,0,0,0,424425.0,4513785.0,995
25592,4,0,S200,S200,1,1,0,0,0,0,0,424316.0,4513783.0,1033
25570,4,0,S200,S200,1,1,0,0,0,0,0,424187.0,4513783.0,1031
25545,4,0,S200,S200,1,1,0,0,0,0,0,424076.0,4513786.0,1031
25521,4,0,S200,S200,1,1,0,0,0,0,0,423947.0,4513786.0,1029
25495,4,0,S200,S200,1,1,0,0,0,0,0,423834.0,4513788.0,1029
25476,4,0,S200,S200,1,1,0,0,0,0,0,423714.0,4513789.0,1027
25452,4,0,S200,S200,0,0,0,0,0,0,0,423638.3159,4513790.786,1027
10021,4,0,S200,S200-,1,1,0,0,0,0,0,423610.8845,4513767.165,1027
10016,4,0,S201,S201,1,1,0,0,0,0,0,424253.3785,4501376.055,1633
23677,4,0,S201,S201,0,0,0,0,0,0,0,424340.2425,4501169.109,1634
23720,4,0,S201,S201,0,0,0,0,0,0,0,424429.1148,4501339.837,1634
23775,4,0,S201,S201,0,0,0,0,0,0,0,424491.6996,4501619.598,1634
23819,4,0,S201,S201,0,0,0,0,0,0,0,424541.0,4501748.0,1628
23848,4,0,S201,S201,1,1,0,0,0,0,0,424609.9466,4501838.131,1628
23858,4,0,S201,S201,0,0,0,0,0,0,0,424668.3217,4501875.55,1628
23895,4,0,S201,S201,1,1,0,0,0,0,0,424918.2869,4501880.041,1629
23796,4,0,S201,S201,0,0,0,0,0,0,0,424906.0,4501293.0,1634
23742,4,0,S201,S201,1,1,0,0,0,0,0,424912.0,4500961.0,1635
23663,4,0,S201,S201,0,0,0,0,0,0,0,424895.0,4500557.0,1644
23597,4,0,S201,S201,1,1,0,0,0,0,0,424878.0,4500210.0,1649
23525,4,0,S201,S201,0,0,0,0,0,0,0,424852.0,4499830.0,1643
23467,4,0,S201,S201,1,1,0,0,0,0,0,424840.0,4499504.0,1643
23371,4,0,S201,S201,0,0,0,0,0,0,0,424814.0,4499001.0,1659
23287,4,0,S201,S201,1,1,0,0,0,0,0,424786.0,4498438.0,1660
23252,4,0,S201,S201,1,1,0,0,0,0,0,424767.0,4498205.0,1787
23199,4,0,S201,S201,0,0,0,0,0,0,0,424743.0,4497893.0,1669
23187,4,0,S201,S201,1,1,0,0,0,0,0,424741.0,4497846.0,1787
23078,4,0,S201,S201,1,1,0,0,0,0,0,424695.0,4497288.0,1787
23028,4,0,S201,S201,1,1,0,0,0,0,0,424674.0,4497048.0,1803
22981,4,0,S201,S201,0,0,0,0,0,0,0,424655.12621,4496422.0482,1803
22908,4,0,S201,S201,1,1,0,0,0,0,0,424648.2743,4496243.821,1802
22875,4,0,S201,S201,1,1,0,0,0,0,0,424647.0,4495952.0,1814
22848,4,0,S201,S201,1,1,0,0,0,0,0,424644.0,4495797.0,1813
22818,4,0,S201,S201,0,0,0,0,0,0,0,424637.0,4495585.0,1812
22784,4,0,S201,S201,1,1,0,0,0,0,0,424641.6334,4495384.253,1813
22711,4,0,S201,S201,0,0,0,0,0,0,0,424635.0,4494931.0,1818
22641,4,0,S201,S201,0,0,0,0,0,0,0,424625.4855,4494392.228,1864
22600,4,0,S201,S201,1,1,0,0,0,0,0,424620.231,4494057.303,1863
22557,4,0,S201,S201,0,0,0,0,0,0,0,424614.0911,4493731.352,1863
22511,4,0,S201,S201,1,1,0,0,0,0,0,424608.0,4493414.0,1872
22460,4,0,S201,S201,0,0,0,0,0,0,0,424611.3675,4492978.071,1873
22387,4,0,S201,S201,1,1,0,0,0,0,0,424599.0,4492579.0,1887
22317,4,0,S201,S201,1,1,0,0,0,0,0,424594.0,4492145.0,1897
22215,4,0,S201,S201,1,1,0,0,0,0,0,424592.0,4491366.0,1908
22229,4,0,S201,S201,0,0,0,0,0,0,0,424729.026,4491373.819,1898
22255,4,0,S201,S201,0,0,0,0,0,0,0,424856.0575,4491434.573,1898
22310,4,0,S201,S201,0,0,0,0,0,0,0,424996.8967,4491699.682,1888
15051,4,0,S201,S201,1,1,0,0,0,0,0,425124.0,4491486.0,1898
22187,4,0,S201,S201,1,1,0,0,0,0,0,424305.0,4491372.0,1908
22146,4,0,S201,S201,1,1,0,0,0,0,0,424050.7444,4491374.515,1908
22125,4,0,S201,S201,1,1,0,0,0,0,0,424012.5686,4491212.268,1908
22132,4,0,S201,S201,0,0,0,0,0,0,0,423894.7823,4491380.123,1897
22122,4,0,S201,S201,0,0,0,0,0,0,0,423801.5757,4491381.433,1973
22114,4,0,S201,S201,1,1,0,0,0,0,0,423751.8033,4491382.409,1973
22081,4,0,S201,S201,1,1,0,0,0,0,0,423442.3478,4491384.653,1973
22061,4,0,S201,S201,0,0,0,0,0,0,0,423440.9083,4491236.884,1973
22027,4,0,S201,S201,1,1,0,0,0,0,0,423509.0,4490922.0,1972
21998,4,0,S201,S201,0,0,0,0,0,0,0,423548.8505,4490778.493,1973
21973,4,0,S201,S201,0,0,0,0,0,0,0,423597.0,4490571.0,1973
10010,4,0,S201,S201-,1,1,0,0,0,0,0,423760.0,4490625.0,1973
24806,4,0,S205,S205,1,1,0,0,0,0,0,420741.2106,4512611.717,1061
24854,4,0,S205,S205,0,0,0,0,0,0,0,420737.7981,4513017.596,1060
24869,4,0,S205,S205,0,0,0,0,0,0,0,420737.7981,4513142.354,1060
24892,4,0,S205,S205,0,0,0,0,0,0,0,420741.0,4513334.0,1017
24919,4,0,S205,S205,0,0,0,0,0,0,0,420735.25903,4513595.39149,1017
24956,4,0,S205,S205,1,1,0,0,0,0,0,420732.9997,4513818.926,1017
25035,4,0,S205,S205,1,1,0,0,0,0,0,421262.0,4513812.0,1017
25021,4,0,S205,S205,1,1,0,0,0,0,0,420732.0,4514259.0,984
25111,4,0,S205,S205,1,1,0,0,0,0,0,420729.0,4514803.0,980
25198,4,0,S205,S205,1,1,0,0,0,0,0,420728.0,4515289.0,960
25231,4,0,S205,S205,1,1,0,0,0,0,0,420953.0,4515266.0,966
25251,4,0,S205,S205,1,1,0,0,0,0,0,421289.6898,4515025.569,981
25306,4,0,S205,S205,1,1,0,0,0,0,0,421657.0,4515019.0,968
25353,4,0,S205,S205,1,1,0,0,0,0,0,421906.0,4515015.0,968
25432,4,0,S205,S205,1,1,0,0,0,0,0,422298.0,4515006.0,987
25499,4,0,S205,S205,1,1,0,0,0,0,0,422634.0,4515007.0,982
25547,4,0,S205,S205,0,0,0,0,0,0,0,422877.1261,4515006.416,970
25590,4,0,S205,S205,0,0,0,0,0,0,0,423095.0,4515000.0,970
25622,4,0,S205,S205,0,0,0,0,0,0,0,423214.0,4515006.0,963
25648,4,0,S205,S205,0,0,0,0,0,0,0,423401.0,4514996.0,991
25726,4,0,S205,S205,0,0,0,0,0,0,0,423845.8604,4514992.439,994
25747,4,0,S205,S205,0,0,0,0,0,0,0,423973.7792,4514991.22,994
25772,4,0,S205,S205,0,0,0,0,0,0,0,424084.0,4514991.0,972
25681,4,0,S205,S205,1,1,0,0,0,0,0,424080.0,4514507.0,994
25639,4,0,S205,S205,1,1,0,0,0,0,0,424081.0,4514260.0,995
25594,4,0,S205,S205,1,1,0,0,0,0,0,424075.0,4514026.0,994
25545,4,0,S205,S205,1,1,0,0,0,0,0,424076.0,4513786.0,1031
25522,4,0,S205,S205,1,1,0,0,0,0,0,424069.0,4513664.0,1029
25493,4,0,S205,S205,1,1,0,0,0,0,0,424071.0,4513542.0,1028
25473,4,0,S205,S205,0,0,0,0,0,0,0,424069.0,4513423.0,1028
25443,4,0,S205,S205,0,0,0,0,0,0,0,424070.0,4513299.0,1073
25423,4,0,S205,S205,1,1,0,0,0,0,0,424066.0,4513176.0,1070
25396,4,0,S205,S205,1,1,0,0,0,0,0,424066.0,4513057.0,1069
25421,4,0,S205,S205,1,1,0,0,0,0,0,424183.0,4513058.0,1072
25442,4,0,S205,S205,1,1,0,0,0,0,0,424308.0,4513055.0,1075
25460,4,0,S205,S205,0,0,0,0,0,0,0,424417.0,4513050.0,1075
25489,4,0,S205,S205,1,1,0,0,0,0,0,424550.0,4513047.0,1077
25511,4,0,S205,S205,1,1,0,0,0,0,0,424671.0,4513046.0,1077
25536,4,0,S205,S205,1,1,0,0,0,0,0,424787.0,4513046.0,1077
25562,4,0,S205,S205,0,0,0,0,0,0,0,424912.0,4513044.0,1080
25586,4,0,S205,S205,1,1,0,0,0,0,0,425036.0,4513044.0,1083
25621,4,0,S205,S205,0,0,0,0,0,0,0,425172.0,4513047.0,1083
25632,4,0,S205,S205,1,1,0,0,0,0,0,425273.0,4513047.0,1083
25653,4,0,S205,S205,0,0,0,0,0,0,0,425386.0,4513047.0,1086
25674,4,0,S205,S205,1,1,0,0,0,0,0,425512.0,4513041.0,1086
25696,4,0,S205,S205,0,0,0,0,0,0,0,425632.0,4513042.0,1089
25717,4,0,S205,S205,1,1,0,0,0,0,0,425762.0,4513040.0,1092
25738,4,0,S205,S205,0,0,0,0,0,0,0,425868.0,4513040.0,1092
25759,4,0,S205,S205,1,1,0,0,0,0,0,425997.0,4513038.0,1092
25740,4,0,S205,S205,0,0,0,0,0,0,0,425999.0,4512916.0,1095
25715,4,0,S205,S205,1,1,0,0,0,0,0,425995.0,4512801.0,1092
25697,4,0,S205,S205,0,0,0,0,0,0,0,425995.0,4512680.0,1091
25673,4,0,S205,S205,1,1,0,0,0,0,0,425993.0,4512559.0,1091
25652,4,0,S205,S205,0,0,0,0,0,0,0,425993.0,4512432.0,1158
25630,4,0,S205,S205,1,1,0,0,0,0,0,425991.0,4512318.0,1155
25604,4,0,S205,S205,0,0,0,0,0,0,0,425987.0,4512188.0,1154
25583,4,0,S205,S205,1,1,0,0,0,0,0,425988.0,4512080.0,1154
25551,4,0,S205,S205,0,0,0,0,0,0,0,425988.0,4511948.0,1153
25533,4,0,S205,S205,1,1,0,0,0,0,0,425989.0,4511824.0,1156
25503,4,0,S205,S205,0,0,0,0,0,0,0,425986.0,4511709.0,1156
25484,4,0,S205,S205,1,1,0,0,0,0,0,425984.0,4511593.0,1152
25435,4,0,S205,S205,1,1,0,0,0,0,0,425982.0,4511350.0,1195
25357,4,0,S205,S205,1,1,0,0,0,0,0,425977.0,4510976.0,1195
25265,4,0,S205,S205,1,1,0,0,0,0,0,425974.0,4510446.0,1196
25186,4,0,S205,S205,1,1,0,0,0,0,0,425961.0,4510003.0,1232
25108,4,0,S205,S205,1,1,0,0,0,0,0,425966.0,4509547.0,1233
25005,4,0,S205,S205,1,1,0,0,0,0,0,425959.0,4508938.0,1259
24968,4,0,S205,S205,1,1,0,0,0,0,0,425960.0,4508645.0,1271
24933,4,0,S205,S205,1,1,0,0,0,0,0,425952.4772,4508452.811,1271
24895,4,0,S205,S205,1,1,0,0,0,0,0,425948.7764,4508160.85,1283
24842,4,0,S205,S205,1,1,0,0,0,0,0,425944.0,4507702.0,1282
24788,4,0,S205,S205,1,1,0,0,0,0,0,425936.0,4507229.0,1294
24744,4,0,S205,S205,1,1,0,0,0,0,0,425933.0,4506869.0,1294
24697,4,0,S205,S205,0,0,0,0,0,0,0,425926.482,4506591.59,1478
24620,4,0,S205,S205,1,1,0,0,0,0,0,425916.372,4506194.022,1468
24568,4,0,S205,S205,1,1,0,0,0,0,0,425913.0,4505810.0,1486
24520,4,0,S205,S205,1,1,0,0,0,0,0,425907.3575,4505370.749,1486
24448,4,0,S205,S205,0,0,0,0,0,0,0,425895.9631,4504749.754,1496
24407,4,0,S205,S205,1,1,0,0,0,0,0,425898.0,4504388.0,1540
24331,4,0,S205,S205,1,1,0,0,0,0,0,425892.0,4503883.0,1539
24292,4,0,S205,S205,1,1,0,0,0,0,0,425892.0,4503553.0,1539
24229,4,0,S205,S205,1,1,0,0,0,0,0,425885.218,4502974.2,1625
24148,4,0,S205,S205,1,1,0,0,0,0,0,425370.3197,4502980.187,1623
24078,4,0,S205,S205,1,1,0,0,0,0,0,424926.5492,4502983.749,1622
24046,4,0,S205,S205,1,1,0,0,0,0,0,424676.5242,4502992.371,1620
24102,4,0,S205,S205,0,0,0,0,0,0,0,424681.0,4503388.0,1619
15077,4,0,S205,S205-,1,1,0,0,0,0,0,424447.0,4503260.0,1619
15068,4,0,S209,S209,1,1,0,0,0,0,0,424062.0,4498460.0,1669
23194,4,0,S209,S209,0,0,0,0,0,0,0,424208.0,4498399.0,1669
23271,4,0,S209,S209,0,0,0,0,0,0,0,424652.0,4498433.0,1659
23287,4,0,S209,S209,1,1,0,0,0,0,0,424786.0,4498438.0,1660
23317,4,0,S209,S209,1,1,0,0,0,0,0,425082.0,4498391.0,1660
23347,4,0,S209,S209,1,1,0,0,0,0,0,425297.0,4498370.0,1661
23434,4,0,S209,S209,1,1,0,0,0,0,0,425875.0,4498310.0,1661
23493,4,0,S209,S209,1,1,0,0,0,0,0,426247.0,4498269.0,1663
23534,4,0,S209,S209,0,0,0,0,0,0,0,426494.0,4498244.0,1663
23577,4,0,S209,S209,1,1,0,0,0,0,0,426765.0,4498217.0,1663
23672,4,0,S209,S209,0,0,0,0,0,0,0,426772.0,4498720.0,1663
23790,4,0,S209,S209,1,1,0,0,0,0,0,426777.0,4499388.0,1651
23832,4,0,S209,S209,1,1,0,0,0,0,0,426779.0,4499574.0,1651
23868,4,0,S209,S209,1,1,0,0,0,0,0,426787.0,4499829.0,1652
23933,4,0,S209,S209,1,1,0,0,0,0,0,426793.0,4500214.0,1652
23995,4,0,S209,S209,1,1,0,0,0,0,0,426799.92416,4500852.88731,1646
24111,4,0,S209,S209,1,1,0,0,0,0,0,426808.0,4501325.0,1637
24167,4,0,S209,S209,1,1,0,0,0,0,0,426890.9204,4501566.767,1637
24195,4,0,S209,S209,0,0,0,0,0,0,0,426922.5605,4501712.587,1637
24236,4,0,S209,S209,1,1,0,0,0,0,0,426901.0,4502001.0,1637
24295,4,0,S209,S209,1,1,0,0,0,0,0,426847.0,4502615.0,1548
24341,4,0,S209,S209,1,1,0,0,0,0,0,426850.0,4502959.0,1549
24410,4,0,S209,S209,1,1,0,0,0,0,0,426853.0941,4503456.487,1541
24479,4,0,S209,S209,1,1,0,0,0,0,0,426857.7846,4504031.167,1542
24517,4,0,S209,S209,1,1,0,0,0,0,0,426866.0,4504380.0,1523
24550,4,0,S209,S209,1,1,0,0,0,0,0,426864.4885,4504709.873,1513
24650,4,0,S209,S209,1,1,0,0,0,0,0,426875.883,4505347.961,1513
24726,4,0,S209,S209,1,1,0,0,0,0,0,426884.0,4505802.0,1514
24774,4,0,S209,S209,1,1,0,0,0,0,0,426886.0,4506167.0,1506
24850,4,0,S209,S209,1,1,0,0,0,0,0,426895.8283,4506842.169,1296
24898,4,0,S209,S209,1,1,0,0,0,0,0,426905.0,4507222.0,1296
24945,4,0,S209,S209,1,1,0,0,0,0,0,426911.0,4507574.0,1286
25049,4,0,S209,S209,0,0,0,0,0,0,0,426914.5703,4508237.501,1285
25066,4,0,S209,S209,1,1,0,0,0,0,0,426916.7603,4508325.101,1272
25082,4,0,S209,S209,0,0,0,0,0,0,0,426918.0,4508461.0,1272
25121,4,0,S209,S209,1,1,0,0,0,0,0,426926.0,4508635.0,1273
25141,4,0,S209,S209,0,0,0,0,0,0,0,426930.0,4508752.0,1274
25157,4,0,S209,S209,1,1,0,0,0,0,0,426928.0,4508853.0,1274
25217,4,0,S209,S209,1,1,0,0,0,0,0,426934.0,4509197.0,1262
25273,4,0,S209,S209,1,1,0,0,0,0,0,426933.0,4509536.0,1235
25356,4,0,S209,S209,1,1,0,0,0,0,0,426941.0,4510010.0,1235
25447,4,0,S209,S209,1,1,0,0,0,0,0,426941.0,4510439.0,1198
25550,4,0,S209,S209,1,1,0,0,0,0,0,426948.0,4510968.0,1198
25627,4,0,S209,S209,1,1,0,0,0,0,0,426952.0,4511343.0,1162
25670,4,0,S209,S209,1,1,0,0,0,0,0,426952.0,4511584.0,1162
25707,4,0,S209,S209,0,0,0,0,0,0,0,426952.0,4511820.0,1159
25753,4,0,S209,S209,1,1,0,0,0,0,0,426956.0,4512064.0,1162
25790,4,0,S209,S209,0,0,0,0,0,0,0,426961.0,4512191.0,1160
25825,4,0,S209,S209,1,1,0,0,0,0,0,426959.0,4512310.0,1161
25859,4,0,S209,S209,0,0,0,0,0,0,0,426958.0,4512409.0,1161
25879,4,0,S209,S209,1,1,0,0,0,0,0,426961.0,4512548.0,1161
25920,4,0,S209,S209,1,1,0,0,0,0,0,426963.0,4512787.0,1097
25936,4,0,S209,S209,0,0,0,0,0,0,0,426965.0,4512896.0,1098
25949,4,0,S209,S209,1,1,0,0,0,0,0,426966.0,4513033.0,1099
25985,4,0,S209,S209,1,1,0,0,0,0,0,426969.0,4513274.0,1046
25995,4,0,S209,S209,0,0,0,0,0,0,0,426966.0,4513331.0,1046
26019,4,0,S209,S209,1,1,0,0,0,0,0,426971.0,4513514.0,1046
26027,4,0,S209,S209,0,0,0,0,0,0,0,427074.0,4513513.0,1046
26042,4,0,S209,S209,1,1,0,0,0,0,0,427079.0,4513623.0,1047
26058,4,0,S209,S209,1,1,0,0,0,0,0,427077.0,4513772.0,1045
26074,4,0,S209,S209,1,1,0,0,0,0,0,427078.0,4513897.0,1045
26093,4,0,S209,S209,1,1,0,0,0,0,0,427083.8033,4514135.562,1005
26119,4,0,S209,S209,1,1,0,0,0,0,0,427085.6663,4514400.107,1005
26085,4,0,S209,S209,1,1,0,0,0,0,0,426705.0,4514403.0,1004
26062,4,0,S209,S209,1,1,0,0,0,0,0,426454.0,4514406.0,1004
26033,4,0,S209,S209,1,1,0,0,0,0,0,426203.0,4514408.0,1002
26001,4,0,S209,S209,1,1,0,0,0,0,0,425949.2399,4514415.011,1002
25987,4,0,S209,S209,1,1,0,0,0,0,0,425947.3769,4514301.369,1002
25953,4,0,S209,S209,1,1,0,0,0,0,0,425943.0,4514094.0,1001
25935,4,0,S209,S209,1,1,0,0,0,0,0,425943.0,4513911.0,1043
25917,4,0,S209,S209,1,1,0,0,0,0,0,425943.6509,4513783.456,1043
25897,4,0,S209,S209,1,1,0,0,0,0,0,425939.9249,4513654.91,1043
25873,4,0,S209,S209,1,1,0,0,0,0,0,425937.0,4513523.0,1042
25865,4,0,S209,S209,0,0,0,0,0,0,0,425877.0,4513524.0,1042
25796,4,0,S209,S209,0,0,0,0,0,0,0,425636.0,4513526.0,1041
25773,4,0,S209,S209,1,1,0,0,0,0,0,425558.0,4513523.0,1041
25762,4,0,S209,S209,1,1,0,0,0,0,0,425516.0,4513528.0,1040
25739,4,0,S209,S209,1,1,0,0,0,0,0,425386.0,4513529.0,1040
25718,4,0,S209,S209,1,1,0,0,0,0,0,425275.0,4513529.0,1037
25702,4,0,S209,S209,1,1,0,0,0,0,0,425161.0,4513530.0,1037
25677,4,0,S209,S209,1,1,0,0,0,0,0,425041.0,4513532.0,1037
25658,4,0,S209,S209,1,1,0,0,0,0,0,425040.0,4513408.0,1037
25635,4,0,S209,S209,1,1,0,0,0,0,0,425039.0,4513292.0,1037
25618,4,0,S209,S209,0,0,0,0,0,0,0,425040.0,4513176.0,1084
25586,4,0,S209,S209,1,1,0,0,0,0,0,425036.0,4513044.0,1083
25562,4,0,S209,S209,0,0,0,0,0,0,0,424912.0,4513044.0,1080
25536,4,0,S209,S209,1,1,0,0,0,0,0,424787.0,4513046.0,1077
25511,4,0,S209,S209,1,1,0,0,0,0,0,424671.0,4513046.0,1077
25489,4,0,S209,S209,1,1,0,0,0,0,0,424550.0,4513047.0,1077
