A,B,DISTANCE,LINKID,TAZID,HOT_ZONEID,LANES,FT,SEGID,geometry
27758,27768,0.2449635431395313,27758_27768,647,0,1,38,0015_334.1,"LINESTRING (414593 4552382, 414342 4552686)"
27760,27770,0.24782881204609075,27760_27770,647,0,3,33,0015_334.1,"LINESTRING (414605 4552387, 414348 4552692)"
27761,27753,0.2584865773540892,27761_27753,646,0,3,33,0015_334.1,"LINESTRING (414310 4552686, 414577 4552367)"
27765,27756,0.25563881553672163,27765_27756,646,0,1,38,0015_334.1,"LINESTRING (414319 4552689, 414586 4552376)"
27766,27761,0.2576247635118689,27766_27761,647,0,3,33,0015_334.1,"LINESTRING (414027 4552989, 414310 4552686)"
27766,27769,0.007957453661044712,27766_27769,646,0,1,39,,"LINESTRING (414027 4552989, 414037 4552997)"
27768,27773,0.2621176763161792,27768_27773,647,0,1,38,0015_334.1,"LINESTRING (414342 4552686, 414057 4552997)"
27769,27765,0.2594839454155055,27769_27765,647,0,1,38,0015_334.1,"LINESTRING (414037 4552997, 414319 4552689)"
27769,27766,0.007957453661044712,27769_27766,646,0,1,39,,"LINESTRING (414037 4552997, 414027 4552989)"
27770,27775,0.2603618500249561,27770_27775,647,0,3,33,0015_334.1,"LINESTRING (414348 4552692, 414065 4553001)"
27770,27787,0.2419622564219561,27770_27787,647,0,2,42,0015_334.1,"LINESTRING (414348 4552692, 414132 4553016)"
27773,27775,0.005557726714056172,27773_27775,628,0,1,39,,"LINESTRING (414057 4552997, 414065 4553001)"
27773,27800,0.23723828806573385,27773_27800,628,0,1,38,0015_335.8,"LINESTRING (414057 4552997, 413945 4553362)"
27775,27773,0.005557726714056172,27775_27773,628,0,1,39,,"LINESTRING (414065 4553001, 414057 4552997)"
27775,27801,0.23509249694535014,27775_27801,628,0,3,33,0015_335.8,"LINESTRING (414065 4553001, 413955 4553363)"
27787,27801,0.24204681482113483,27787_27801,628,0,2,41,0015_335.8,"LINESTRING (414132 4553016, 413955 4553363)"
27794,27752,0.24155660343127816,27794_27752,646,0,2,42,0015_335.8,"LINESTRING (413926 4553316, 414008 4552936)"
27794,27766,0.21266022345226226,27794_27766,628,0,3,33,0015_335.8,"LINESTRING (413926 4553316, 414027 4552989)"
27796,27769,0.21047298915574814,27796_27769,628,0,1,38,0015_335.8,"LINESTRING (413935 4553320, 414037 4552997)"
27797,27751,0.24888247286706086,27797_27751,768,0,1,41,0089_398.7,"LINESTRING (423464.1672261777 4543788.142718104, 423515.2219193037 4543390.873387209)"
27798,27751,0.24092140802293666,27798_27751,768,0,3,33,0089_398.7,"LINESTRING (423486.14910794015 4543777.506323703, 423515.2219193037 4543390.873387209)"
27800,27860,0.6406500572052608,27800_27860,628,0,1,38,0015_335.8,"LINESTRING (413945 4553362, 413952 4554393)"
27801,27862,0.6394073404304607,27801_27862,628,0,3,33,0015_335.8,"LINESTRING (413955 4553363, 413962 4554392)"
27802,27827,0.2787402000695734,27802_27827,767,0,3,33,0089_399.7,"LINESTRING (423554.4096 4543776.512, 423526.5674066647 4544224.234888551)"
27821,27827,0.0854813982943328,27821_27827,767,0,1,41,0089_399.7,"LINESTRING (423561.7378 4544091.238, 423526.5674066647 4544224.234888551)"
27824,27797,0.23658802157744918,27824_27797,748,0,1,42,0089_399.7,"LINESTRING (423486.85820090026 4544168.2165447045, 423464.1672261777 4543788.142718104)"
27824,27798,0.24277707908918247,27824_27798,748,0,3,33,0089_399.7,"LINESTRING (423486.85820090026 4544168.2165447045, 423486.14910794015 4543777.506323703)"
27827,27876,0.5064058667237222,27827_27876,745,0,3,33,0089_399.7,"LINESTRING (423526.5674066647 4544224.234888551, 423522.9325 4545039.206)"
27856,27794,0.6723253010550909,27856_27794,628,0,3,33,0015_335.8,"LINESTRING (413926 4554398, 413926 4553316)"
27859,27796,0.6698400983147084,27859_27796,628,0,1,38,0015_335.8,"LINESTRING (413936 4554398, 413935 4553320)"
27860,27882,0.21935865768705,27860_27882,626,0,1,38,,"LINESTRING (413952 4554393, 413956 4554746)"
27862,27883,0.21935865768705,27862_27883,626,0,3,33,,"LINESTRING (413962 4554392, 413966 4554745)"
27875,27824,0.5406385354474716,27875_27824,748,0,3,33,0089_399.7,"LINESTRING (423481.89455017954 4545038.273606714, 423486.85820090026 4544168.2165447045)"
27876,27914,0.4193003139029377,27876_27914,745,0,3,33,0089_400.5,"LINESTRING (423522.9325 4545039.206, 423521 4545714)"
27882,27883,0.006244718717686064,27882_27883,626,0,1,39,,"LINESTRING (413956 4554746, 413966 4554745)"
27882,27904,0.2678296701408385,27882_27904,623,0,1,38,,"LINESTRING (413956 4554746, 413961 4555177)"
27883,27882,0.006244718717686064,27883_27882,626,0,1,39,,"LINESTRING (413966 4554745, 413956 4554746)"
27883,27905,0.2678231828484042,27883_27905,623,0,3,33,,"LINESTRING (413966 4554745, 413970 4555176)"
27887,27856,0.2690658750521467,27887_27856,626,0,3,33,,"LINESTRING (413930 4554831, 413926 4554398)"
27887,27888,0.006835100103147875,27887_27888,623,0,1,39,,"LINESTRING (413930 4554831, 413941 4554831)"
27888,27859,0.2690723323834654,27888_27859,626,0,1,38,,"LINESTRING (413941 4554831, 413936 4554398)"
27888,27887,0.006835100103147875,27888_27887,623,0,1,39,,"LINESTRING (413941 4554831, 413930 4554831)"
27901,27887,0.21997999064757123,27901_27887,623,0,3,33,,"LINESTRING (413934 4555185, 413930 4554831)"
27902,27888,0.21997384743819107,27902_27888,623,0,1,38,,"LINESTRING (413944 4555185, 413941 4554831)"
27904,27975,0.6201552066917448,27904_27975,623,0,1,38,0015_337.0,"LINESTRING (413961 4555177, 413970 4556175)"
27905,27976,0.6182911645053694,27905_27976,623,0,3,33,0015_337.0,"LINESTRING (413970 4555176, 413979 4556171)"
27910,27875,0.41508403649750464,27910_27875,744,0,3,33,0089_400.5,"LINESTRING (423474.5889 4545706.245, 423481.89455017954 4545038.273606714)"
27914,27937,0.2690075944551109,27914_27937,715,0,3,33,0089_400.9,"LINESTRING (423521 4545714, 423503.8764319404 4546146.585903323)"
27935,27910,0.27272283326794433,27935_27910,730,0,3,33,0089_400.9,"LINESTRING (423449.9853669743 4546144.458624443, 423474.5889 4545706.245)"
27937,27959,0.21117608979247887,27937_27959,730,0,3,33,0089_400.9,"LINESTRING (423503.8764319404 4546146.585903323, 423469.96251491667 4546484.743669442)"
27937,27965,0.21918222884616084,27937_27965,715,0,1,42,0089_400.9,"LINESTRING (423503.8764319404 4546146.585903323, 423513.32564289484 4546499.198045434)"
27952,27935,0.2223025087391355,27952_27935,730,0,1,41,0089_400.9,"LINESTRING (423388.43983431766 4546496.885345276, 423449.9853669743 4546144.458624443)"
27955,27935,0.21287513870872135,27955_27935,730,0,3,33,0089_400.9,"LINESTRING (423421.9739866208 4546485.900019522, 423449.9853669743 4546144.458624443)"
27959,27987,0.23322122596211195,27959_27987,724,0,3,33,0089_401.4,"LINESTRING (423469.96251491667 4546484.743669442, 423500.6057920214 4546858.822920135)"
27965,27987,0.22360082612868845,27965_27987,715,0,1,41,0089_401.4,"LINESTRING (423513.32564289484 4546499.198045434, 423500.6057920214 4546858.822920135)"
27972,27901,0.6121054488589311,27972_27901,623,0,3,33,0015_337.0,"LINESTRING (413947 4556170, 413934 4555185)"
27974,27902,0.6133565845541585,27974_27902,623,0,1,38,0015_337.0,"LINESTRING (413958 4556172, 413944 4555185)"
27975,28021,0.44106304436574,27975_28021,527,0,1,38,,"LINESTRING (413970 4556175, 414099 4556873)"
27976,28022,0.44256267160749296,27976_28022,527,0,3,33,,"LINESTRING (413979 4556171, 414105 4556872)"
27985,27952,0.234928366848001,27985_27952,724,0,1,42,0089_401.4,"LINESTRING (423457.2426640432 4546868.65189581, 423388.43983431766 4546496.885345276)"
27985,27955,0.2388391254114978,27985_27955,724,0,3,33,0089_401.4,"LINESTRING (423457.2426640432 4546868.65189581, 423421.9739866208 4546485.900019522)"
27987,28025,0.42365480369371605,27987_28025,715,0,3,33,0089_401.4,"LINESTRING (423500.6057920214 4546858.822920135, 423488.9729102224 4547540.528295159)"
28012,27972,0.40667077345002234,28012_27972,527,0,3,33,,"LINESTRING (414069 4556813, 413947 4556170)"
28013,27974,0.4025483557857379,28013_27974,527,0,1,38,,"LINESTRING (414076 4556809, 413958 4556172)"
28021,28048,0.156884003476239,28021_28048,527,0,1,38,,"LINESTRING (414099 4556873, 414160 4557118)"
28022,28047,0.13181599186548215,28022_28047,527,0,2,42,,"LINESTRING (414105 4556872, 414256 4557021)"
28022,28050,0.15673503741446107,28022_28050,527,0,3,33,,"LINESTRING (414105 4556872, 414165 4557117)"
28023,27985,0.41376478317271315,28023_27985,724,0,3,33,0089_401.4,"LINESTRING (423454.3379126437 4547534.5337763475, 423457.2426640432 4546868.65189581)"
28025,28040,0.11263426406965504,28025_28040,715,0,3,33,0089_401.4,"LINESTRING (423488.9729102224 4547540.528295159, 423494.9674290341 4547721.695974803)"
28025,28046,0.1271815179277621,28025_28046,715,0,1,42,0089_401.4,"LINESTRING (423488.9729102224 4547540.528295159, 423526.3224 4547741.77)"
28036,28023,0.13090337798444082,28036_28023,724,0,1,41,0089_401.4,"LINESTRING (423429.0277221053 4547743.675877112, 423454.3379126437 4547534.5337763475)"
28037,28050,0.05852790256535781,28037_28050,527,0,1,41,,"LINESTRING (414159 4557023, 414165 4557117)"
28038,28023,0.11547048902737547,28038_28023,724,0,3,33,0089_401.4,"LINESTRING (423453.6718549979 4547720.363859511, 423454.3379126437 4547534.5337763475)"
28039,28037,0.0359162041995313,28039_28037,527,0,1,41,,"LINESTRING (414205 4556988, 414159 4557023)"
28040,28065,0.17467081854081232,28040_28065,699,0,3,33,0089_402.2,"LINESTRING (423494.9674290341 4547721.695974803, 423498.96377490857 4548002.772301307)"
28046,28065,0.16306825698688787,28046_28065,699,0,1,41,0089_402.2,"LINESTRING (423526.3224 4547741.77, 423498.96377490857 4548002.772301307)"
28047,28063,0.11792993209621193,28047_28063,527,0,2,42,,"LINESTRING (414256 4557021, 414282 4557209)"
28048,28110,0.5916868334031765,28048_28110,537,0,1,38,0015_338.5,"LINESTRING (414160 4557118, 414413 4558036)"
28049,28039,0.03778641131273882,28049_28039,527,0,1,41,,"LINESTRING (414248 4557031, 414205 4556988)"
28050,28111,0.5908209210989535,28050_28111,537,0,3,33,0015_338.5,"LINESTRING (414165 4557117, 414420 4558033)"
28055,28012,0.2505989390691312,28055_28012,526,0,1,41,,"LINESTRING (414112 4557214, 414069 4556813)"
28061,28036,0.16268642268151776,28061_28036,714,0,1,42,0089_402.2,"LINESTRING (423464.40870424715 4548003.0920089735, 423429.0277221053 4547743.675877112)"
28061,28038,0.17580619797021654,28061_28038,714,0,3,33,0089_402.2,"LINESTRING (423464.40870424715 4548003.0920089735, 423453.6718549979 4547720.363859511)"
28063,28049,0.11260398712589553,28063_28049,527,0,1,41,,"LINESTRING (414282 4557209, 414248 4557031)"
28065,28122,0.6724851273454266,28065_28122,699,0,3,33,0089_402.2,"LINESTRING (423498.96377490857 4548002.772301307, 423522.74050722044 4549084.76830226)"
28084,28012,0.4940460346719737,28084_28012,527,0,3,33,,"LINESTRING (414271 4557582, 414069 4556813)"
28084,28055,0.24909607751057153,28084_28055,519,0,1,42,,"LINESTRING (414271 4557582, 414112 4557214)"
28085,28013,0.49448973559371334,28085_28013,527,0,1,38,,"LINESTRING (414277 4557579, 414076 4556809)"
28108,28084,0.2961967236311802,28108_28084,519,0,3,33,0015_338.5,"LINESTRING (414396 4558042, 414271 4557582)"
28109,28085,0.29652503358921145,28109_28085,537,0,1,38,0015_338.5,"LINESTRING (414404 4558039, 414277 4557579)"
28110,28140,0.20164383039032346,28110_28140,537,0,1,38,,"LINESTRING (414413 4558036, 414491 4558351)"
28111,28126,0.11357361063587174,28111_28126,537,0,1,42,,"LINESTRING (414420 4558033, 414492 4558201)"
28111,28144,0.20285036329493236,28111_28144,537,0,3,33,,"LINESTRING (414420 4558033, 414498 4558350)"
28118,28061,0.6660577731480657,28118_28061,707,0,3,33,0089_402.2,"LINESTRING (423497.1916 4549074.504, 423464.40870424715 4548003.0920089735)"
28119,28131,0.10993205918546815,28119_28131,512,0,1,41,,"LINESTRING (414341 4558233, 414359 4558409)"
28122,28151,0.17598235152259598,28122_28151,699,0,3,32,0089_402.2,"LINESTRING (423522.74050722044 4549084.76830226, 423546.8534909604 4549366.955382244)"
28122,28156,0.18573316039294194,28122_28156,699,0,1,42,0089_402.2,"LINESTRING (423522.74050722044 4549084.76830226, 423575.8448 4549378.921)"
28124,28119,0.05309010989174153,28124_28119,512,0,1,41,,"LINESTRING (414421 4558203, 414341 4558233)"
28126,28154,0.09806080796575074,28126_28154,537,0,1,42,,"LINESTRING (414492 4558201, 414599 4558317)"
28131,28148,0.045935376187197785,28131_28148,512,0,1,41,,"LINESTRING (414359 4558409, 414427 4558438)"
28138,28108,0.20028839577127983,28138_28108,519,0,3,33,,"LINESTRING (414473 4558355, 414396 4558042)"
28138,28139,0.005123970852172519,28138_28139,534,0,1,39,,"LINESTRING (414473 4558355, 414481 4558353)"
28139,28109,0.20089183342646316,28139_28109,537,0,1,38,,"LINESTRING (414481 4558353, 414404 4558039)"
28139,28138,0.005123970852172519,28139_28138,534,0,1,39,,"LINESTRING (414481 4558353, 414473 4558355)"
28140,28144,0.004393768757295212,28140_28144,534,0,1,39,,"LINESTRING (414491 4558351, 414498 4558350)"
28140,28190,0.4249776158532193,28140_28190,534,0,1,38,0015_339.1,"LINESTRING (414491 4558351, 414573 4559030)"
28142,28118,0.19002053088212878,28142_28118,707,0,1,41,0089_402.2,"LINESTRING (423468.0608 4549378.921, 423497.1916 4549074.504)"
28144,28140,0.004393768757295212,28144_28140,534,0,1,39,,"LINESTRING (414498 4558350, 414491 4558351)"
28144,28191,0.4249776158532193,28144_28191,534,0,3,33,0015_339.1,"LINESTRING (414498 4558350, 414580 4559029)"
28148,28138,0.058964966048105964,28148_28138,512,0,1,41,,"LINESTRING (414427 4558438, 414473 4558355)"
28149,28118,0.18108071566338785,28149_28118,707,0,3,32,0089_402.2,"LINESTRING (423507.3021 4549365.749, 423497.1916 4549074.504)"
28151,28168,0.18582845817541507,28151_28168,699,0,3,32,0089_403.2,"LINESTRING (423546.8534909604 4549366.955382244, 423550 4549666)"
28156,28168,0.17910448658846273,28156_28168,699,0,1,41,0089_403.2,"LINESTRING (423575.8448 4549378.921, 423550 4549666)"
28168,28259,0.64344759548656,28168_28259,699,0,3,32,0089_403.2,"LINESTRING (423550 4549666, 423583 4550701)"
28169,28142,0.20691599269583294,28169_28142,698,0,1,42,0089_403.2,"LINESTRING (423519 4549708, 423468.0608 4549378.921)"
28169,28149,0.21278962473555113,28169_28149,698,0,3,32,0089_403.2,"LINESTRING (423519 4549708, 423507.3021 4549365.749)"
28184,28194,0.44640431098832334,28184_28194,539,0,2,33,0084_081.7,"LINESTRING (416666 4556859, 417217 4556398)"
28186,28138,0.4276714944153118,28186_28138,534,0,3,33,0015_339.1,"LINESTRING (414558 4559038, 414473 4558355)"
28187,28139,0.42636177551686055,28187_28139,534,0,1,38,0015_339.1,"LINESTRING (414565 4559034, 414481 4558353)"
28189,28218,0.4250062335227463,28189_28218,538,0,2,33,0084_081.7,"LINESTRING (416704 4556896, 416372 4557494)"
28190,28228,0.1631278000514166,28190_28228,534,0,1,38,0015_339.1,"LINESTRING (414573 4559030, 414688 4559266)"
28191,28229,0.16339740169098507,28191_28229,534,0,3,33,0015_339.1,"LINESTRING (414580 4559029, 414698 4559264)"
28194,28262,0.761496028146371,28194_28262,551,0,2,33,,"LINESTRING (417217 4556398, 418374 4555994)"
28201,28213,0.24032348716977722,28201_28213,538,0,2,33,0084_081.7,"LINESTRING (415817 4557905, 416133 4557682)"
28202,28189,0.4423602220003947,28202_28189,539,0,2,33,0084_081.7,"LINESTRING (417266 4556459, 416704 4556896)"
28205,28221,0.3339524402771533,28205_28221,538,0,2,33,0084_081.7,"LINESTRING (415813 4557954, 415496 4558388)"
28212,28184,0.43055884976049225,28212_28184,538,0,2,33,0084_081.7,"LINESTRING (416330 4557465, 416666 4556859)"
28213,28212,0.18211416221508628,28213_28212,539,0,2,33,0084_081.7,"LINESTRING (416133 4557682, 416330 4557465)"
28215,28217,0.22770576763600164,28215_28217,537,0,1,41,0084_081.7,"LINESTRING (415208 4558617, 415475 4558366)"
28217,28201,0.35667282219277313,28217_28201,538,0,2,33,0084_081.7,"LINESTRING (415475 4558366, 415817 4557905)"
28218,28220,0.18105739594371228,28218_28220,538,0,2,33,0084_081.7,"LINESTRING (416372 4557494, 416170 4557704)"
28220,28205,0.2708137431591072,28220_28205,538,0,2,33,0084_081.7,"LINESTRING (416170 4557704, 415813 4557954)"
28221,28234,0.2859462546819737,28221_28234,538,0,2,33,0084_081.7,"LINESTRING (415496 4558388, 415247 4558775)"
28221,28241,0.2072340958321372,28221_28241,538,0,1,42,0084_081.7,"LINESTRING (415496 4558388, 415373 4558698)"
28226,28186,0.162843526647302,28226_28186,534,0,3,33,0015_339.1,"LINESTRING (414674 4559273, 414558 4559038)"
28227,28187,0.1642329402725348,28227_28187,534,0,1,38,0015_339.1,"LINESTRING (414682 4559271, 414565 4559034)"
28228,28313,0.5409130867962529,28228_28313,534,0,1,38,0015_339.1,"LINESTRING (414688 4559266, 415296 4559889)"
28229,28312,0.5374098298038006,28229_28312,534,0,3,33,0015_339.1,"LINESTRING (414698 4559264, 415301 4559884)"
28231,28217,0.2973007193229778,28231_28217,538,0,2,33,0084_081.7,"LINESTRING (415214 4558767, 415475 4558366)"
28234,28254,0.17791888299656963,28234_28254,535,0,2,33,0084_081.0,"LINESTRING (415247 4558775, 415192 4559056)"
28241,28254,0.24926652147506698,28241_28254,535,0,1,41,0084_081.0,"LINESTRING (415373 4558698, 415192 4559056)"
28247,28215,0.25066595165149025,28247_28215,534,0,1,42,0084_081.0,"LINESTRING (415164 4559018, 415208 4558617)"
28247,28231,0.15902893825767134,28247_28231,535,0,2,33,0084_081.0,"LINESTRING (415164 4559018, 415214 4558767)"
28254,28291,0.3652540787179352,28254_28291,535,0,2,33,0084_081.0,"LINESTRING (415192 4559056, 415223 4559643)"
28258,28169,0.6248277278499527,28258_28169,698,0,3,32,0089_403.2,"LINESTRING (423558.5133516193 4550712.783619772, 423519 4549708)"
28259,28287,0.24512425971199742,28259_28287,699,0,1,42,,"LINESTRING (423583 4550701, 423669 4551086)"
28259,28309,0.4951199257995146,28259_28309,641,0,3,32,,"LINESTRING (423583 4550701, 423669.50742311653 4551493.106485203)"
28262,28266,0.24988533768623028,28262_28266,635,0,1,42,,"LINESTRING (418374 4555994, 418689 4555744)"
28262,28281,0.4950048040072993,28262_28281,636,0,2,33,,"LINESTRING (418374 4555994, 419060 4555589)"
28265,28202,0.6881270328111256,28265_28202,551,0,2,33,,"LINESTRING (418317 4556110, 417266 4556459)"
28266,28281,0.24983975234131198,28266_28281,636,0,1,41,,"LINESTRING (418689 4555744, 419060 4555589)"
28275,28369,1.268093176152181,28275_28369,637,0,2,33,0084_084.6,"LINESTRING (420124.9318 4554428.754, 422160 4554276)"
28280,28285,1.037425810596371,28280_28285,636,0,2,33,0084_084.6,"LINESTRING (420143.3354 4554472.922, 419009.6764 4555698.599)"
28281,28275,0.97858818690216,28281_28275,636,0,2,33,0084_084.6,"LINESTRING (419060 4555589, 420124.9318 4554428.754)"
28282,28258,0.2456062520289636,28282_28258,698,0,1,41,,"LINESTRING (423571.4752 4551107.835, 423558.5133516193 4550712.783619772)"
28283,28265,0.2540745935512921,28283_28265,635,0,1,41,,"LINESTRING (418704 4555978, 418317 4556110)"
28285,28265,0.5006010225211716,28285_28265,635,0,2,33,,"LINESTRING (419009.6764 4555698.599, 418317 4556110)"
28285,28283,0.2573285838463988,28285_28283,636,0,1,42,,"LINESTRING (419009.6764 4555698.599, 418704 4555978)"
28287,28309,0.25296506731477364,28287_28309,641,0,1,41,,"LINESTRING (423669 4551086, 423669.50742311653 4551493.106485203)"
28291,28304,0.11792423797328466,28291_28304,530,0,2,31,,"LINESTRING (415223 4559643, 415276.3027 4559825.141)"
28304,28321,0.12227532318153958,28304_28321,530,0,2,31,,"LINESTRING (415276.3027 4559825.141, 415379 4559993)"
28305,28226,0.508442774366198,28305_28226,534,0,3,33,0015_339.1,"LINESTRING (415242 4559862, 414674 4559273)"
28305,28306,0.004393768757295212,28305_28306,530,0,1,39,,"LINESTRING (415242 4559862, 415247 4559857)"
28306,28227,0.5058069495075681,28306_28227,534,0,1,38,0015_339.1,"LINESTRING (415247 4559857, 414682 4559271)"
28308,28258,0.49232212583417606,28308_28258,692,0,3,32,,"LINESTRING (423639.2351751191 4551500.974567802, 423558.5133516193 4550712.783619772)"
