TAZID,TAZID_V832,SORT,CO_IDX,CO_TAZID,SUBAREAID,ACRES,DEVACRES,DEVPBLEPCT,X,Y,ADJ_XY,CO_FIPS,CO_NAME,CITY_FIPS,CITY_UGRC,CITY_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CBD,TERMTIME,PRKCSTPERM,PRKCSTTEMP,WALK100,ECOEDPASS,FREEFARE,REMM,PLANAREA,SUBPLNAREA,AreaTAZ,WalkBuff,geometry,AreaPrem,WalkPrem
2890,2341,2700,674,490674,1,142.227071445,142.227071445,1.0,439521.837640999,4458118.80895,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,575573.0419942,1,"POLYGON ((439217.25320000015 4458062.0858, 438892.43319999985 4458564.115800001, 438949.23319999967 4458564.5458, 438959.7631999999 4458563.4658, 438963.1732000001 4458563.6558, 438996.82320000045 4458562.275800001, 439092.7432000004 4458563.7158, 439133.7132000001 4458562.4958, 439177.13320000004 4458558.925799999, 439220.5332000004 4458553.2458, 439244.73319999967 4458549.0558, 439266.0332000004 4458544.6658, 439279.69319999963 4458541.115800001, 439349.0131999999 4458522.7958, 439407.3531999998 4458503.1258000005, 439469.1180999996 4458481.5276999995, 439476.87320000026 4458478.8158, 439535.7932000002 4458456.9158, 439671.1031999998 4458408.6558, 439695.2631999999 4458400.025800001, 439723.7631999999 4458391.355799999, 439752.7832000004 4458383.685799999, 439776.88320000004 4458378.3958, 439775.0449999999 4458282.9034, 439773.4743999997 4458220.600299999, 439852.84949999955 4458157.100199999, 439901.7876000004 4458155.161699999, 439938.6732000001 4458100.035800001, 440049.8332000002 4457920.9858, 440066.3136 4457895.831599999, 440085.36319999956 4457866.755799999, 440124.5131999999 4457806.945800001, 440165.0932 4457744.7958, 440046.3332000002 4457748.2958, 439890.52020341996 4457750.776203663, 439844.65228568955 4457767.188007052, 439787.5441959878 4457794.198121899, 439733.3585515645 4457826.675747303, 439682.61718979635 4457864.308105977, 439635.8087777352 4457906.732777735, 439593.38410597737 4457953.541189796, 439555.7517473034 4458004.282551564, 439552.23238918063 4458010.154245861, 439506.11977567786 4457998.603637478, 439443.6301186746 4457989.334172496, 439380.5328 4457986.2344, 439317.4354813254 4457989.334172496, 439258.83268234786 4457998.0270765545, 439217.25320000015 4458062.0858))",472641.2756519223,82.0
2891,2342,2701,675,490675,1,29.4678463899,29.4678463899,1.0,440015.487109999,4458222.79736,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,119252.24006417522,1,"POLYGON ((440269.0192 4458359.8399, 440267.96329999994 4458193.3401999995, 440095.67530000024 4458200.419199999, 440082.0231999997 4458114.1053, 440090.4899000004 4457913.021600001, 440066.3136 4457895.831599999, 440049.8332000002 4457920.9858, 439938.6732000001 4458100.035800001, 439901.7876000004 4458155.161699999, 439852.84949999955 4458157.100199999, 439773.4743999997 4458220.600299999, 439775.0449999999 4458282.9034, 439776.88320000004 4458378.3958, 439798.36319999956 4458374.445800001, 439822.6531999996 4458370.5858, 439849.7432000004 4458367.4858, 439890.5332000004 4458364.7158, 440089.73319999967 4458362.1358, 440269.0192 4458359.8399))",119252.24006417525,100.0
2892,2343,2702,676,490676,1,26.7875200871,26.7875200871,1.0,440586.818151,4458270.43499999,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,108405.35180039506,1,"POLYGON ((440903.4132000003 4458351.7158, 440904.7132000001 4458180.535800001, 440704.1531999996 4458183.105799999, 440294.0432000002 4458190.2358, 440284.8332000002 4458186.535800001, 440281.3332000002 4458185.005799999, 440267.96329999994 4458193.3401999995, 440269.0192 4458359.8399, 440903.4132000003 4458351.7158))",108405.35180039504,100.0
2893,2344,2703,677,490677,1,52.5624685164,52.5624685164,1.0,441350.782428,4458224.06347,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,212712.94260370216,1,"POLYGON ((440903.4132000003 4458351.7158, 441304.4031999996 4458342.695800001, 441798.63320000004 4458329.205800001, 441868.75320000015 4458117.0858, 441718.44319999963 4458119.4758, 441564.73319999967 4458121.775800001, 441548.1824236461 4458121.897496885, 441544.3008249325 4458132.745838547, 441528.9509374779 4458194.026024322, 441528.3377974513 4458198.159478629, 441520.0497750674 4458165.0718385475, 441507.9056675489 4458131.131331745, 441492.48319999967 4458134.765799999, 441478.62320000026 4458134.765799999, 441401.6031999998 4458136.4658, 441323.55319999997 4458137.9658, 441322.4731999999 4458108.2258, 441321.39470000006 4458078.8583, 441110.7132000001 4458080.685799999, 441110.6732000001 4458086.345799999, 441110.37320000026 4458092.005799999, 441109.4031999996 4458098.2358, 441107.5231999997 4458107.1258000005, 441052.95600000024 4458080.665999999, 441012.5407999996 4458133.160499999, 441003.50430000015 4458132.515000001, 440905.30700000003 4458096.977, 440904.7132000001 4458180.535800001, 440903.4132000003 4458351.7158))",211377.29067778352,99.0
2885,2346,2704,669,490669,1,157.371144076,157.371144076,1.0,440574.816718999,4457755.95674,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,636858.9913635935,1,"POLYGON ((440905.30700000003 4458096.977, 440905.7631999999 4458032.775800001, 440905.9932000004 4458008.025800001, 440906.6031999998 4457923.3258, 440907.9731999999 4457728.8358, 440908.11989306594 4457708.402259698, 440904.0313 4457708.201400001, 440840.93398132536 4457711.301172496, 440778.4443243221 4457720.5706374785, 440717.16413854744 4457735.920524932, 440657.6835856895 4457757.203007053, 440600.5754959878 4457784.213121899, 440546.3898515645 4457816.690747304, 440495.6484897963 4457854.323105978, 440491.2701832232 4457858.291371745, 440448.6414484355 4457826.675747303, 440394.4558040122 4457794.198121899, 440337.34771431045 4457767.188007052, 440277.86716145254 4457745.905524932, 440216.58697567787 4457730.555637478, 440176.6243882248 4457724.627747604, 440165.0932 4457744.7958, 440124.5131999999 4457806.945800001, 440085.36319999956 4457866.755799999, 440066.3136 4457895.831599999, 440090.4899000004 4457913.021600001, 440082.0231999997 4458114.1053, 440095.67530000024 4458200.419199999, 440267.96329999994 4458193.3401999995, 440281.3332000002 4458185.005799999, 440284.8332000002 4458186.535800001, 440294.0432000002 4458190.2358, 440704.1531999996 4458183.105799999, 440904.7132000001 4458180.535800001, 440905.30700000003 4458096.977))",344983.46667355706,54.0
2889,2347,2705,673,490673,1,99.5592183802,99.5592183802,1.0,441431.327244999,4457912.36833999,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,402902.2277731376,1,"MULTIPOLYGON (((441564.73319999967 4458121.775800001, 441718.44319999963 4458119.4758, 441868.75320000015 4458117.0858, 441936.12320000026 4457910.9958, 442002.2631999999 4457710.675799999, 441949.79791223304 4457712.058142441, 441913.9715856895 4457724.877007052, 441856.8634959878 4457751.887121899, 441802.6778515645 4457784.364747304, 441751.9364897963 4457821.9971059775, 441705.1280777352 4457864.421777735, 441662.70340597734 4457911.230189797, 441625.0710473034 4457961.9715515645, 441592.5934218994 4458016.157195988, 441565.58330705203 4458073.265285689, 441548.1824236461 4458121.897496885, 441564.73319999967 4458121.775800001)), ((440906.6031999998 4457923.3258, 440905.9932000004 4458008.025800001, 440905.7631999999 4458032.775800001, 440905.30700000003 4458096.977, 441003.50430000015 4458132.515000001, 441012.5407999996 4458133.160499999, 441052.95600000024 4458080.665999999, 441107.5231999997 4458107.1258000005, 441109.4031999996 4458098.2358, 441110.37320000026 4458092.005799999, 441110.6732000001 4458086.345799999, 441110.7132000001 4458080.685799999, 441321.39470000006 4458078.8583, 441322.4731999999 4458108.2258, 441323.55319999997 4458137.9658, 441401.6031999998 4458136.4658, 441478.62320000026 4458134.765799999, 441492.48319999967 4458134.765799999, 441507.9056675489 4458131.131331745, 441498.7672929479 4458105.59128569, 441471.7571781005 4458048.483195988, 441439.27955269656 4457994.297551565, 441401.6471940226 4457943.556189797, 441359.22252226475 4457896.747777736, 441312.4141102036 4457854.323105978, 441261.67274843546 4457816.690747304, 441207.48710401217 4457784.213121899, 441150.3790143104 4457757.203007053, 441090.8984614525 4457735.920524932, 441053.1791180304 4457726.472321259, 441010.7631999999 4457727.255799999, 441006.68319999985 4457727.285800001, 440907.9731999999 4457728.8358, 440906.6031999998 4457923.3258)))",269526.53195429203,67.0
2884,2345,2706,668,490668,1,177.518499116,177.518499116,1.0,440141.307980999,4457321.32445999,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,718392.5256766056,1,"POLYGON ((440046.3332000002 4457748.2958, 440165.0932 4457744.7958, 440176.6243882248 4457724.627747604, 440154.0973186746 4457721.286172495, 440091 4457718.1864, 440027.9026813254 4457721.286172495, 439965.41302432213 4457730.555637478, 439904.13283854746 4457745.905524932, 439890.52020341996 4457750.776203663, 440046.3332000002 4457748.2958))",6018.021440285451,1.0
2886,2348,2707,670,490670,1,157.839327772,157.839327772,1.0,441310.140549,4457327.04487,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,638753.6652376209,1,"POLYGON ((440907.9731999999 4457728.8358, 441006.68319999985 4457727.285800001, 441010.7631999999 4457727.255799999, 441053.1791180304 4457726.472321259, 441029.61827567784 4457720.5706374785, 440967.1286186746 4457711.301172496, 440908.11989306594 4457708.402259698, 440907.9731999999 4457728.8358))",1886.5266271180694,0.0
2894,2350,2708,678,490678,1,86.5857687802,86.5857687802,1.0,442304.093258999,4458107.17485999,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,350400.48545008496,1,"POLYGON ((441868.75320000015 4458117.0858, 441798.63320000004 4458329.205800001, 442020.6531999996 4458332.3758000005, 442049.05319999997 4458332.0458, 442077.69319999963 4458330.3858, 442109.4632000001 4458327.365800001, 442134.7832000004 4458324.0658, 442166.19319999963 4458318.605799999, 442281.0432000002 4458293.7458, 442327.30319999997 4458283.4058, 442349.30319999997 4458280.345799999, 442374.70320000034 4458277.3758000005, 442400.1031999998 4458275.2958, 442428.8332000002 4458274.0758, 442525.5932 4458273.5658, 442568.3531999998 4458273.1258000005, 442590.5332000004 4458270.955800001, 442612.5231999997 4458267.1258000005, 442628.05319999997 4458263.455800001, 442649.43319999985 4458256.855799999, 442670.20320000034 4458248.8158, 442687.48319999967 4458240.695800001, 442707.0432000002 4458229.775800001, 442725.6531999996 4458217.755799999, 442734.5332000004 4458210.9158, 442743.4932000004 4458204.0758, 442760.13320000004 4458189.2958, 442773.5432000002 4458175.6558, 442784.0145976546 4458163.393432263, 442776.3377750674 4458132.745838547, 442755.0552929479 4458073.265285689, 442728.0451781005 4458016.157195988, 442695.56755269656 4457961.9715515645, 442657.9351940226 4457911.230189797, 442654.0379934373 4457906.93029157, 442646.5932 4457906.9958, 442618.36319999956 4457907.095799999, 442593.9632000001 4457907.285800001, 442522.88320000004 4457907.7158, 442441.2631999999 4457908.115800001, 442362.2731999997 4457908.605799999, 442281.6632000003 4457909.005799999, 442183.12320000026 4457909.6458, 442127.43319999985 4457909.9658, 442021.57320000045 4457910.5558, 441936.12320000026 4457910.9958, 441868.75320000015 4458117.0858))",334489.12506386597,95.0
2899,2363,2719,683,490683,1,333.702244664,333.702244664,1.0,443733.922873999,4458458.87578999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,1350446.2626253862,1,"POLYGON ((443796.2533999998 4457382.3826, 443794.4452999998 4457358.5166, 443588.04119999986 4457358.3780000005, 443594.65639999975 4457390.558, 443584.07299999986 4457417.0164, 443568.19799999986 4457452.735200001, 443552.32299999986 4457491.0998, 443552.32299999986 4457529.464500001, 443553.6458999999 4457581.0583999995, 443547.0312999999 4457618.100099999, 443517.98589999974 4457661.577199999, 443504.22750000004 4457678.510600001, 443483.0608000001 4457707.0857, 443461.89410000015 4457756.827400001, 443462.10440097586 4457763.7669149395, 443495.22271431045 4457751.916992947, 443552.3308040122 4457724.906878101, 443606.5164484355 4457692.429252696, 443657.25781020365 4457654.796894022, 443704.0662222648 4457612.372222264, 443746.49089402263 4457565.563810203, 443784.1232526966 4457514.822448435, 443816.60087810055 4457460.636804012, 443843.61099294794 4457403.52871431, 443851.8724121995 4457380.439594267, 443796.2533999998 4457382.3826))",72477.17446769756,5.0
2936,2370,2725,720,490720,1,92.0394929946,92.0394929946,1.0,443801.007479,4456943.71315,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,582,Small District 582,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,372470.9425315958,1,"MULTIPOLYGON (((443996.9731999999 4456698.455800001, 443993.80319999997 4456387.005799999, 443992.4731999999 4456356.0458, 443968.1632000003 4456358.445800001, 443944.48319999967 4456364.0558, 443929.7231999999 4456369.3858, 443915.48319999967 4456375.4858, 443901.6732000001 4456382.8058, 443889.7324789666 4456390.569088903, 443890.6252724954 4456408.742318674, 443899.8947374779 4456471.231975677, 443915.24462493253 4456532.512161452, 443936.52710705204 4456591.99271431, 443963.53722189943 4456649.100804011, 443996.0148473034 4456703.286448435, 443997.03512148414 4456704.662128917, 443996.9731999999 4456698.455800001)), ((443577.4583999999 4456779.369200001, 443559.8150000004 4456801.501, 443563.8332000002 4456820.675799999, 443561.81319999974 4456823.355799999, 443549.9444000004 4457012.865900001, 443543.92009999976 4457216.720799999, 443545.7083999999 4457247.682700001, 443556.29169999994 4457284.724400001, 443570.8437999999 4457320.4432, 443588.04119999986 4457358.3780000005, 443794.4452999998 4457358.5166, 443796.2533999998 4457382.3826, 443851.8724121995 4457380.439594267, 443864.89347506745 4457344.048161453, 443880.2433625221 4457282.767975678, 443889.5128275046 4457220.278318674, 443892.6126 4457157.181, 443889.5128275046 4457094.083681325, 443880.2433625221 4457031.594024322, 443864.89347506745 4456970.313838547, 443843.61099294794 4456910.833285689, 443816.60087810055 4456853.725195988, 443784.1232526966 4456799.5395515645, 443746.49089402263 4456748.7981897965, 443704.0662222648 4456701.989777735, 443663.66603580076 4456665.373183106, 443577.4583999999 4456779.369200001)))",214792.50752754995,58.0
2935,2369,2726,719,490719,1,91.2478071611,91.2478071611,1.0,443305.087319999,4457422.06113999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,369267.10642666183,1,"POLYGON ((443570.8437999999 4457320.4432, 443556.29169999994 4457284.724400001, 443545.7083999999 4457247.682700001, 443543.92009999976 4457216.720799999, 443549.9444000004 4457012.865900001, 443561.81319999974 4456823.355799999, 443563.8332000002 4456820.675799999, 443559.8150000004 4456801.501, 443426.6456000004 4456968.546700001, 443253.3432 4457159.0471, 442970.9731999999 4457422.3358, 442948.95320000034 4457445.705800001, 442934.0332000004 4457463.015799999, 442930.8332000002 4457467.0458, 442905.4731999999 4457498.6458, 442898.9031999996 4457506.9158, 442881.5832000002 4457532.015799999, 442869.2432000004 4457553.095799999, 442858.2631999999 4457574.925799999, 442851.5832000002 4457590.185799999, 442923.9132000003 4457620.275800001, 442979.9932000004 4457636.7258, 442990.82320000045 4457640.6358, 443008.75320000015 4457640.0558, 443044.0332000004 4457639.015799999, 443046.3332000002 4457638.9958, 443065.80319999997 4457638.4058, 443087.4932000004 4457639.2458, 443126.09219999984 4457640.6875, 443125.01999999955 4457663.079399999, 443127.6659000004 4457715.996200001, 443140.8951000003 4457758.329600001, 443138.135750381 4457790.751814629, 443185.7776813254 4457797.818827504, 443248.875 4457800.9185999995, 443311.9723186746 4457797.818827504, 443374.46197567787 4457788.549362522, 443435.74216145254 4457773.199475068, 443462.10440097586 4457763.7669149395, 443461.89410000015 4457756.827400001, 443483.0608000001 4457707.0857, 443504.22750000004 4457678.510600001, 443517.98589999974 4457661.577199999, 443547.0312999999 4457618.100099999, 443553.6458999999 4457581.0583999995, 443552.32299999986 4457529.464500001, 443552.32299999986 4457491.0998, 443568.19799999986 4457452.735200001, 443584.07299999986 4457417.0164, 443594.65639999975 4457390.558, 443588.04119999986 4457358.3780000005, 443570.8437999999 4457320.4432))",364475.2448494329,99.0
2932,2371,2727,716,490716,1,96.9579289748,96.9579289748,1.0,442704.900318,4457242.12732999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,392375.16580011504,1,"POLYGON ((442858.2631999999 4457574.925799999, 442869.2432000004 4457553.095799999, 442881.5832000002 4457532.015799999, 442898.9031999996 4457506.9158, 442905.4731999999 4457498.6458, 442900.0131999999 4457450.515799999, 442895.82320000045 4457413.4658, 442896.3931999998 4457410.9158, 442895.3531999998 4457386.1658, 442896.48319999967 4457355.525800001, 442904.95320000034 4457305.945800001, 442925.30319999997 4457230.6458, 442930.4031999996 4457208.0758, 442932.8332000002 4457158.3258, 442932.7432000004 4457147.115800001, 442929.88320000004 4457117.0558, 442919.23319999967 4457080.175799999, 442898.0231999997 4456986.3158, 442881.5832000002 4456903.4058, 442879.25320000015 4456877.455800001, 442879.5832000002 4456751.685799999, 442761.7731999997 4456748.9158, 442751.35507093515 4456748.692308782, 442751.25910597737 4456748.7981897965, 442713.6267473034 4456799.5395515645, 442681.14912189945 4456853.725195988, 442654.13900705206 4456910.833285689, 442632.85652493255 4456970.313838547, 442617.5066374779 4457031.594024322, 442608.2371724954 4457094.083681325, 442605.1374 4457157.181, 442608.2371724954 4457220.278318674, 442617.5066374779 4457282.767975678, 442632.85652493255 4457344.048161453, 442654.13900705206 4457403.52871431, 442681.14912189945 4457460.636804012, 442713.6267473034 4457514.822448435, 442751.25910597737 4457565.563810203, 442793.6837777352 4457612.372222264, 442833.3007744246 4457648.278975059, 442835.70320000034 4457637.705800001, 442842.5832000002 4457614.455800001, 442851.5832000002 4457590.185799999, 442858.2631999999 4457574.925799999))",208095.53854338368,53.0
2933,2372,2728,717,490717,1,66.8594107425,66.8594107425,1.0,443037.578489999,4456907.13965,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,270570.676918899,1,"POLYGON ((442879.25320000015 4456877.455800001, 442881.5832000002 4456903.4058, 442898.0231999997 4456986.3158, 442919.23319999967 4457080.175799999, 442929.88320000004 4457117.0558, 442932.7432000004 4457147.115800001, 442932.8332000002 4457158.3258, 442930.4031999996 4457208.0758, 442925.30319999997 4457230.6458, 442904.95320000034 4457305.945800001, 442896.48319999967 4457355.525800001, 442895.3531999998 4457386.1658, 442896.3931999998 4457410.9158, 442895.82320000045 4457413.4658, 442900.0131999999 4457450.515799999, 442905.4731999999 4457498.6458, 442930.8332000002 4457467.0458, 442934.0332000004 4457463.015799999, 442948.95320000034 4457445.705800001, 442970.9731999999 4457422.3358, 443253.3432 4457159.0471, 443240.23319999967 4457145.345799999, 443221.81319999974 4457127.945800001, 443217.5332000004 4457123.435799999, 443211.86319999956 4457116.255799999, 443205.23319999967 4457106.095799999, 443199.2731999997 4457093.8158, 443194.6632000003 4457079.3158, 443192.7132000001 4457068.8958, 443191.8531999998 4457056.5758, 443192.44319999963 4457044.365800001, 443201.6431999998 4456978.4658, 443210.6732000001 4456913.7958, 443214.75320000015 4456879.025800001, 443213.1531999996 4456858.275800001, 443206.1431999998 4456797.3858, 443202.8332000002 4456752.685799999, 443201.1732000001 4456690.425799999, 443198.37320000026 4456668.4658, 443195.9731999999 4456598.3258, 443194.1431999998 4456548.275800001, 443194.2651635461 4456516.126209231, 443185.7776813254 4456516.543172495, 443123.28802432213 4456525.812637478, 443062.00783854746 4456541.162524932, 443002.52728568955 4456562.445007052, 442945.4191959878 4456589.455121899, 442891.2335515645 4456621.9327473035, 442853.71465075907 4456649.758660581, 442854.2432000004 4456651.195800001, 442874.00320000015 4456700.9958, 442878.4632000001 4456716.285800001, 442880.2432000004 4456727.705800001, 442879.5832000002 4456751.685799999, 442879.25320000015 4456877.455800001))",244536.42146377737,90.0
2928,2374,2729,712,490712,1,55.1892173145,55.1892173145,1.0,442558.198773999,4456664.36861999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,223343.0367498725,1,"POLYGON ((442880.2432000004 4456727.705800001, 442878.4632000001 4456716.285800001, 442874.00320000015 4456700.9958, 442854.2432000004 4456651.195800001, 442853.71465075907 4456649.758660581, 442840.49218979635 4456659.5651059775, 442793.6837777352 4456701.989777735, 442751.35507093515 4456748.692308782, 442761.7731999997 4456748.9158, 442879.5832000002 4456751.685799999, 442880.2432000004 4456727.705800001))",7308.020446631549,3.0
2887,2349,2730,671,490671,1,94.9127636721,94.9127636721,1.0,441972.907079,4457253.95215999,0,49,UTAH,57300,ORE,Orem,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,384098.6670621784,1,"POLYGON ((442002.2631999999 4457710.675799999, 442007.4827812141 4457695.070292697, 441973.45213854744 4457703.594524932, 441949.79791223304 4457712.058142441, 442002.2631999999 4457710.675799999))",448.96020369841415,0.0
2934,2373,2732,718,490718,1,53.6339747035,53.6339747035,1.0,443354.849228999,4456705.22577,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,583,Small District 583,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,217049.18874923917,1,"POLYGON ((443194.1431999998 4456548.275800001, 443195.9731999999 4456598.3258, 443198.37320000026 4456668.4658, 443201.1732000001 4456690.425799999, 443202.8332000002 4456752.685799999, 443206.1431999998 4456797.3858, 443213.1531999996 4456858.275800001, 443214.75320000015 4456879.025800001, 443210.6732000001 4456913.7958, 443201.6431999998 4456978.4658, 443192.44319999963 4457044.365800001, 443191.8531999998 4457056.5758, 443192.7132000001 4457068.8958, 443194.6632000003 4457079.3158, 443199.2731999997 4457093.8158, 443205.23319999967 4457106.095799999, 443211.86319999956 4457116.255799999, 443217.5332000004 4457123.435799999, 443221.81319999974 4457127.945800001, 443240.23319999967 4457145.345799999, 443253.3432 4457159.0471, 443426.6456000004 4456968.546700001, 443559.8150000004 4456801.501, 443555.98319999967 4456783.2158, 443553.1557 4456777.1274, 443548.1584999999 4456710.711100001, 443544.1897 4456608.8464, 443535.1253248612 4456581.317536308, 443495.22271431045 4456562.445007052, 443435.74216145254 4456541.162524932, 443374.46197567787 4456525.812637478, 443311.9723186746 4456516.543172495, 443248.875 4456513.4434, 443194.2651635461 4456516.126209231, 443194.1431999998 4456548.275800001))",166123.21111270948,77.0
2930,2376,2733,714,490714,1,87.7604065462,87.7604065462,1.0,443473.919755999,4456131.96093999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,59,Utah Valley - Downtown Provo,591,Small District 591,0,0,0.0,0.0,0,0,0,1,MAG,Central Utah County,355154.07023838477,1,"POLYGON ((443544.1897 4456608.8464, 443548.1584999999 4456710.711100001, 443553.1557 4456777.1274, 443555.98319999967 4456783.2158, 443559.8150000004 4456801.501, 443577.4583999999 4456779.369200001, 443663.66603580076 4456665.373183106, 443657.25781020365 4456659.5651059775, 443606.5164484355 4456621.9327473035, 443552.3308040122 4456589.455121899, 443535.1253248612 4456581.317536308, 443544.1897 4456608.8464))",13542.565461755372,4.0
2940,2378,2734,724,490724,1,77.7429471041,77.7429471041,1.0,444214.484104999,4456680.18807999,0,49,UTAH,62470,PVO,Provo,7,Utah County,21,Utah County - Utah Valley Central,58,Utah Valley - North Central,582,Small District 582,0,0,1.0,0.0,0,0,0,1,MAG,Central Utah County,314614.82399986096,1,"POLYGON ((444710.69319999963 4456333.9858, 444704.9932000004 4456333.2458, 444680.57320000045 4456332.6458, 444662.3531999998 4456340.8858, 444660.4031999996 4456341.785800001, 444493.4632000001 4456354.445800001, 444416.25320000015 4456355.1258000005, 444270.50320000015 4456357.755799999, 444226.82320000045 4456351.755799999, 444216.19319999963 4456351.7258, 444205.48319999967 4456351.8058, 443992.4731999999 4456356.0458, 443993.80319999997 4456387.005799999, 443996.9731999999 4456698.455800001, 443997.03512148414 4456704.662128917, 444033.64720597735 4456754.027810203, 444076.0718777352 4456800.836222264, 444122.88028979633 4456843.260894022, 444173.6216515645 4456880.893252696, 444227.8072959878 4456913.3708781, 444229.079089431 4456913.972391602, 444245.6632000003 4456886.755799999, 444251.9031999996 4456878.8258, 444261.8432 4456866.3258, 444269.0131999999 4456859.0558, 444272.8432 4456858.255799999, 444288.4731999999 4456845.595799999, 444307.81319999974 4456838.2358, 444341.5131999999 4456806.5758, 444370.2932000002 4456777.3858, 444390.4632000001 4456744.7158, 444406.2631999999 4456719.175799999, 444418.13320000004 4456680.4658, 444421.9132000003 4456673.445800001, 444461.1732000001 4456600.445800001, 444478.00320000015 4456576.1258000005, 444477.80319999997 4456537.4958, 444482.38320000004 4456501.1658, 444511.2731999997 4456486.525800001, 444530.63320000004 4456481.605799999, 444564.4232000001 4456474.1458, 444586.07320000045 4456457.115800001, 444636.55319999997 4456406.015799999, 444653.36319999956 4456379.2458, 444710.69319999963 4456333.9858))",233601.63242621114,74.0
