N,X,Y,TAZID,HOT_ZONEID,geometry
20148,408311.3543,4489392.564,929,0,POINT (408311.3543 4489392.564)
20149,408087.381,4489624.481,927,0,POINT (408087.381 4489624.481)
20150,415228.7331,4482489.191,2053,0,POINT (415228.7331 4482489.191)
20151,411104.5081,4486615.392,933,0,POINT (411104.5081 4486615.392)
20152,415011.6606,4482725.175,2052,0,POINT (415011.6606 4482725.175)
20153,415792.0,4481950.0,2056,0,POINT (415792 4481950)
20154,415236.96,4482509.072,2053,0,POINT (415236.96 4482509.072)
20155,415030.3101,4482737.608,2053,0,POINT (415030.3101 4482737.608)
20156,408726.7837,4489045.667,929,0,POINT (408726.7837 4489045.667)
20157,415255.4704,4482521.412,2053,0,POINT (415255.4704 4482521.412)
20158,414813.0753,4482964.395,2052,0,POINT (414813.0753 4482964.395)
20159,416203.0,4481590.0,2056,0,POINT (416203 4481590)
20160,419947.3438,4477847.527,2061,0,POINT (419947.3438 4477847.527)
20161,416096.0,4481700.0,2056,0,POINT (416096 4481700)
20162,415051.718,4482753.041,2053,0,POINT (415051.718 4482753.041)
20163,415270.553,4482536.495,2053,0,POINT (415270.553 4482536.495)
20164,419958.25,4477854.071,2061,0,POINT (419958.25 4477854.071)
20165,412483.2694,4485342.445,2030,0,POINT (412483.2694 4485342.445)
20166,415065.6509,4482763.491,2053,0,POINT (415065.6509 4482763.491)
20167,419975.0938,4477861.912,2061,0,POINT (419975.0938 4477861.912)
20168,413203.7051,4484634.105,2039,0,POINT (413203.7051 4484634.105)
20169,416337.0,4481506.0,2056,0,POINT (416337 4481506)
20170,415306.8658,4482539.693,2053,0,POINT (415306.8658 4482539.693)
20171,415897.0,4481952.0,2053,0,POINT (415897 4481952)
20172,409959.4289,4487892.184,931,0,POINT (409959.4289 4487892.184)
20173,419988.7813,4477864.977,2061,0,POINT (419988.7813 4477864.977)
20174,415078.7131,4482775.682,2053,0,POINT (415078.7131 4482775.682)
20175,415904.0,4481966.0,2053,0,POINT (415904 4481966)
20176,410708.4819,4487174.253,931,0,POINT (410708.4819 4487174.253)
20177,415902.0,4481986.0,2053,0,POINT (415902 4481986)
20178,414919.5953,4482970.661,2052,0,POINT (414919.5953 4482970.661)
20179,415124.8661,4482787.874,2053,0,POINT (415124.8661 4482787.874)
20180,415919.0,4482001.0,2053,0,POINT (415919 4482001)
20181,416230.0,4481691.0,2053,0,POINT (416230 4481691)
20182,416240.0,4481707.0,2053,0,POINT (416240 4481707)
20183,408561.8451,4489400.392,927,0,POINT (408561.8451 4489400.392)
20184,416317.0,4481672.0,2058,0,POINT (416317 4481672)
20185,415385.5734,4482617.918,2053,0,POINT (415385.5734 4482617.918)
20186,416631.0,4481375.0,2058,0,POINT (416631 4481375)
20187,416325.0,4481684.0,2058,0,POINT (416325 4481684)
20188,416643.0,4481386.0,2058,0,POINT (416643 4481386)
20189,417124.5995,4480926.856,2058,0,POINT (417124.5995 4480926.856)
20190,416656.0,4481397.0,2058,0,POINT (416656 4481397)
20191,415049.04601,4482968.49039,2053,0,POINT (415049.04601460614 4482968.490386986)
20192,409603.0,4488459.0,929,0,POINT (409603 4488459)
20193,416209.0,4481861.0,2053,0,POINT (416209 4481861)
20194,416666.0,4481411.0,2058,0,POINT (416666 4481411)
20195,417155.0,4480942.0,2058,0,POINT (417155 4480942)
20196,416338.0,4481762.0,2053,0,POINT (416338 4481762)
20197,414878.6481,4483224.17,2047,0,POINT (414878.6481 4483224.17)
20198,416453.0,4481654.0,2058,0,POINT (416453 4481654)
20199,415461.1394,4482655.06,2053,0,POINT (415461.1394 4482655.06)
20200,409965.7413,4488150.995,1990,0,POINT (409965.7413 4488150.995)
20201,414844.7869,4483281.414,2100,0,POINT (414844.7869 4483281.414)
20202,417456.0,4480671.0,2059,0,POINT (417456 4480671)
20203,414901.5957,4483226.72,2047,0,POINT (414901.5957 4483226.72)
20204,416670.0,4481461.0,2058,0,POINT (416670 4481461)
20205,412172.6161,4485963.35,2030,0,POINT (412172.6161 4485963.35)
20206,414924.5434,4483226.72,2047,0,POINT (414924.5434 4483226.72)
20207,417462.0,4480703.0,2058,0,POINT (417462 4480703)
20208,414938.5669,4483226.72,2047,0,POINT (414938.5669 4483226.72)
20209,417211.0,4480964.0,2058,0,POINT (417211 4480964)
20210,417471.0,4480717.0,2058,0,POINT (417471 4480717)
20211,414965.3391,4483222.895,2047,0,POINT (414965.3391 4483222.895)
20212,408812.3359,4489392.564,927,0,POINT (408812.3359 4489392.564)
20213,417197.6333,4481008.654,2058,0,POINT (417197.6333 4481008.654)
20214,417483.0,4480727.0,2058,0,POINT (417483 4480727)
20215,417490.0,4480736.0,2058,0,POINT (417490 4480736)
20216,415561.0403,4482665.307,2053,0,POINT (415561.0403 4482665.307)
20217,411610.867,4486615.974,2023,0,POINT (411610.867 4486615.974)
20218,413209.5105,4485021.613,2039,0,POINT (413209.5105 4485021.613)
20219,417505.0,4480757.0,2058,0,POINT (417505 4480757)
20220,415625.0793,4482670.43,2053,0,POINT (415625.0793 4482670.43)
20221,408906.0176,4489391.915,927,0,POINT (408906.0176 4489391.915)
20222,409965.7413,4488334.056,1990,0,POINT (409965.7413 4488334.056)
20223,412986.0,4485333.0,2038,0,POINT (412986 4485333)
20224,413876.7327,4484626.58,2039,0,POINT (413876.7327 4484626.58)
20225,418131.0,4480213.0,2059,0,POINT (418131 4480213)
20226,411187.1762,4487171.858,2022,0,POINT (411187.1762 4487171.858)
20227,407210.0,4491173.0,926,0,POINT (407210 4491173)
20228,415695.5222,4482697.326,2053,0,POINT (415695.5222 4482697.326)
20229,410521.2373,4487892.184,931,0,POINT (410521.2373 4487892.184)
20230,417996.8068,4480432.406,2060,0,POINT (417996.8068 4480432.406)
20231,413116.6247,4485333.651,2038,0,POINT (413116.6247 4485333.651)
20232,415919.6587,4482537.229,2053,0,POINT (415919.6587 4482537.229)
20233,415740.2895,4482735.776,2053,0,POINT (415740.2895 4482735.776)
20234,415690.3991,4482795.946,2053,0,POINT (415690.3991 4482795.946)
20235,412490.3056,4486009.392,2030,0,POINT (412490.3056 4486009.392)
20236,418467.0,4480045.0,2060,0,POINT (418467 4480045)
20237,415654.5372,4482858.705,2053,0,POINT (415654.5372 4482858.705)
20238,409734.0025,4488783.999,1990,0,POINT (409734.0025 4488783.999)
20239,417329.094,4481198.541,2058,0,POINT (417329.094 4481198.541)
20240,418477.0,4480061.0,2060,0,POINT (418477 4480061)
20241,414811.0736,4483730.924,2100,0,POINT (414811.0736 4483730.924)
20242,419624.0,4478922.0,2061,0,POINT (419624 4478922)
20243,416540.6629,4482012.571,2053,0,POINT (416540.6629 4482012.571)
20244,418711.0,4479846.0,2059,0,POINT (418711 4479846)
20245,418490.0,4480068.0,2060,0,POINT (418490 4480068)
20246,419639.0,4478930.0,2061,0,POINT (419639 4478930)
20247,414836.7599,4483732.529,2047,0,POINT (414836.7599 4483732.529)
20248,413210.9619,4485359.775,2039,0,POINT (413210.9619 4485359.775)
20249,415632.53515,4482951.7395,2053,0,POINT (415632.5351534044 4482951.739502618)
20250,418498.0,4480081.0,2060,0,POINT (418498 4480081)
20251,419653.0,4478938.0,2061,0,POINT (419653 4478938)
20252,418961.0,4479634.0,2059,0,POINT (418961 4479634)
20253,418736.0,4479863.0,2060,0,POINT (418736 4479863)
20254,416791.3987,4481807.968,2058,0,POINT (416791.3987 4481807.968)
20255,410708.0492,4487891.351,931,0,POINT (410708.0492 4487891.351)
20256,419102.7915,4479501.667,2059,0,POINT (419102.7915 4479501.667)
20257,419667.0,4478941.0,2061,0,POINT (419667 4478941)
20258,414497.6812,4484116.373,2090,0,POINT (414497.6812 4484116.373)
20259,409978.3662,4488637.054,1990,0,POINT (409978.3662 4488637.054)
20260,418748.0,4479876.0,2060,0,POINT (418748 4479876)
20261,414557.8949,4484071.867,2091,0,POINT (414557.8949 4484071.867)
20262,414438.3402,4484196.658,2090,0,POINT (414438.3402 4484196.658)
20263,409066.0,4489583.0,927,0,POINT (409066 4489583)
20264,418785.0,4479875.0,2060,0,POINT (418785 4479875)
20265,419109.0,4479569.0,2060,0,POINT (419109 4479569)
20266,414662.4367,4484021.131,2091,0,POINT (414662.4367 4484021.131)
20267,418807.0,4479881.0,2060,0,POINT (418807 4479881)
20268,415632.1553,4483060.178,2053,0,POINT (415632.1553 4483060.178)
20269,419407.0,4479287.0,2061,0,POINT (419407 4479287)
20270,413219.6699,4485475.882,2032,0,POINT (413219.6699 4485475.882)
20271,414814.439,4483882.158,2091,0,POINT (414814.439 4483882.158)
20272,417349.5435,4481347.53,2058,0,POINT (417349.5435 4481347.53)
20273,412088.119,4486609.536,2030,0,POINT (412088.119 4486609.536)
20274,414412.1604,4484290.032,2090,0,POINT (414412.1604 4484290.032)
20275,419134.0,4479577.0,2060,0,POINT (419134 4479577)
20276,419428.0,4479294.0,2061,0,POINT (419428 4479294)
20277,413312.5557,4485413.475,2032,0,POINT (413312.5557 4485413.475)
20278,414771.0098,4483962.502,2091,0,POINT (414771.0098 4483962.502)
20279,419154.0,4479593.0,2060,0,POINT (419154 4479593)
20280,419462.0,4479300.0,2061,0,POINT (419462 4479300)
20281,414975.0961,4483791.106,2047,0,POINT (414975.0961 4483791.106)
20282,419162.0,4479608.0,2060,0,POINT (419162 4479608)
20283,407612.0,4491163.0,926,0,POINT (407612 4491163)
20284,411610.82,4487171.858,2023,0,POINT (411610.82 4487171.858)
20285,419482.0,4479312.0,2061,0,POINT (419482 4479312)
20286,419092.0,4479729.0,2060,0,POINT (419092 4479729)
20287,417107.0714,4481724.384,2058,0,POINT (417107.0714 4481724.384)
20288,417999.6317,4480832.871,2060,0,POINT (417999.6317 4480832.871)
20289,410510.35932,4569436.83404,164,0,POINT (410510.35932 4569436.83404)
20290,419230.6072,4479609.37,2061,0,POINT (419230.6072 4479609.37)
20291,417320.33,4481525.732,2058,0,POINT (417320.33 4481525.732)
20292,410708.4819,4488159.551,1992,0,POINT (410708.4819 4488159.551)
20293,409984.6787,4488889.552,1990,0,POINT (409984.6787 4488889.552)
20294,413259.8393,4485619.81,2032,0,POINT (413259.8393 4485619.81)
20295,409835.426,4489044.772,1990,0,POINT (409835.426 4489044.772)
20296,417218.0827,4481665.957,2058,0,POINT (417218.0827 4481665.957)
20297,413417.0523,4485478.785,2039,0,POINT (413417.0523 4485478.785)
20298,416719.3341,4482239.266,2053,0,POINT (416719.3341 4482239.266)
20299,407854.0,4491159.0,926,0,POINT (407854 4491159)
20300,415632.3097,4483381.782,2047,0,POINT (415632.3097 4483381.782)
20301,414414.1235,4484616.688,2091,0,POINT (414414.1235 4484616.688)
20302,414894.0,4484159.0,2092,0,POINT (414894 4484159)
20303,415411.6877,4483650.586,2047,0,POINT (415411.6877 4483650.586)
20304,414910.0,4484155.0,2092,0,POINT (414910 4484155)
20305,414926.0,4484140.0,2092,0,POINT (414926 4484140)
20306,419395.4631,4479684.749,2060,0,POINT (419395.4631 4479684.749)
20307,414942.0,4484145.0,2092,0,POINT (414942 4484145)
20308,413607.1779,4485481.688,2039,0,POINT (413607.1779 4485481.688)
20309,410703.8777,4488385.157,1992,0,POINT (410703.8777 4488385.157)
20310,411211.0,4487885.0,2022,0,POINT (411211 4487885)
20311,412503.2311,4486607.491,2031,0,POINT (412503.2311 4486607.491)
20312,411610.7564,4487506.963,2023,0,POINT (411610.7564 4487506.963)
20313,411961.1408,4487171.858,2023,0,POINT (411961.1408 4487171.858)
20314,407990.878,4491161.458,926,0,POINT (407990.878 4491161.458)
20315,415378.7212,4483782.452,2047,0,POINT (415378.7212 4483782.452)
20316,414415.2798,4484765.577,2040,0,POINT (414415.2798 4484765.577)
20317,409992.5254,4489201.871,1990,0,POINT (409992.5254 4489201.871)
20318,413687.0017,4485509.263,2039,0,POINT (413687.0017 4485509.263)
20319,420267.2817,4478960.279,2186,0,POINT (420267.2817 4478960.279)
20320,414626.8841,4484610.121,2091,0,POINT (414626.8841 4484610.121)
20321,414392.9607,4484857.796,2040,0,POINT (414392.9607 4484857.796)
20322,414836.7599,4484438.902,2092,0,POINT (414836.7599 4484438.902)
20323,413734.8112,4485546.169,2039,0,POINT (413734.8112 4485546.169)
20324,419612.9877,4479670.223,2060,0,POINT (419612.9877 4479670.223)
20325,414337.5965,4484950.069,2040,0,POINT (414337.5965 4484950.069)
20326,409199.8492,4490102.608,927,0,POINT (409199.8492 4490102.608)
20327,414114.9095,4485234.674,2039,0,POINT (414114.9095 4485234.674)
20328,418006.8472,4481344.609,2171,0,POINT (418006.8472 4481344.609)
20329,414381.9053,4484984.365,2040,0,POINT (414381.9053 4484984.365)
20330,416434.0,4482950.729,2162,0,POINT (416434 4482950.729)
20331,411041.0684,4488366.15,2004,0,POINT (411041.0684 4488366.15)
20332,413812.685,4485601.793,2033,0,POINT (413812.685 4485601.793)
20333,409992.2958,4489431.479,1991,0,POINT (409992.2958 4489431.479)
20334,414415.2798,4485012.177,2040,0,POINT (414415.2798 4485012.177)
20335,414836.7599,4484612.284,2092,0,POINT (414836.7599 4484612.284)
20336,419921.9285,4479539.415,2061,0,POINT (419921.9285 4479539.415)
20337,415002.0,4484461.0,2092,0,POINT (415002 4484461)
20338,414878.0,4484590.0,2092,0,POINT (414878 4484590)
20339,411595.9506,4487877.081,2023,0,POINT (411595.9506 4487877.081)
20340,414894.0,4484588.0,2092,0,POINT (414894 4484588)
20341,414918.0,4484589.0,2092,0,POINT (414918 4484589)
20342,414935.0,4484590.0,2092,0,POINT (414935 4484590)
20343,416980.9859,4482553.805,2162,0,POINT (416980.9859 4482553.805)
20344,413278.2433,4486268.04,2032,0,POINT (413278.2433 4486268.04)
20345,420067.2909,4479533.822,2061,0,POINT (420067.2909 4479533.822)
20346,415004.0,4484611.0,2082,0,POINT (415004 4484611)
20347,409216.2016,4490424.207,927,0,POINT (409216.2016 4490424.207)
20348,415071.9885,4484587.293,2092,0,POINT (415071.9885 4484587.293)
20349,410454.1751,4489209.777,1992,0,POINT (410454.1751 4489209.777)
20350,413079.8893,4486599.311,2024,0,POINT (413079.8893 4486599.311)
20351,412515.1365,4487171.858,2024,0,POINT (412515.1365 4487171.858)
20352,411589.5963,4488128.077,2006,0,POINT (411589.5963 4488128.077)
20353,422064.0867,4477686.909,2185,0,POINT (422064.0867 4477686.909)
20354,415000.0,4484761.0,2082,0,POINT (415000 4484761)
20355,418440.0,4481329.0,2180,0,POINT (418440 4481329)
20356,417229.0,4482554.0,2163,0,POINT (417229 4482554)
20357,408535.0,4491250.0,1783,0,POINT (408535 4491250)
20358,411470.4527,4488318.707,2004,0,POINT (411470.4527 4488318.707)
20359,410708.4819,4489094.203,1992,0,POINT (410708.4819 4489094.203)
20360,410092.2288,4489724.511,1991,0,POINT (410092.2288 4489724.511)
20361,411456.9178,4488376.49,2006,0,POINT (411456.9178 4488376.49)
20362,414822.0,4485018.0,2040,0,POINT (414822 4485018)
20363,411976.0,4487872.0,2023,0,POINT (411976 4487872)
20364,414864.0,4484998.0,2082,0,POINT (414864 4484998)
20365,413284.378,4486580.907,2032,0,POINT (413284.378 4486580.907)
20366,414882.0,4485000.0,2082,0,POINT (414882 4485000)
20367,414897.0,4484999.0,2082,0,POINT (414897 4484999)
20368,414085.2432,4485811.31,2033,0,POINT (414085.2432 4485811.31)
20369,416426.4555,4483476.963,2162,0,POINT (416426.4555 4483476.963)
20370,414916.0,4484998.0,2082,0,POINT (414916 4484998)
20371,419885.4078,4480035.262,2060,0,POINT (419885.4078 4480035.262)
20372,418015.6112,4481943.486,2171,0,POINT (418015.6112 4481943.486)
20373,411071.8249,4488896.654,2005,0,POINT (411071.8249 4488896.654)
20374,414810.0,4485170.0,2040,0,POINT (414810 4485170)
20375,414967.0,4485014.0,2082,0,POINT (414967 4485014)
20376,415386.3289,4484609.15,2082,0,POINT (415386.3289 4484609.15)
20377,413282.3331,4486713.825,2029,0,POINT (413282.3331 4486713.825)
20378,411634.5296,4488379.72,2006,0,POINT (411634.5296 4488379.72)
20379,413472.5076,4486558.414,2029,0,POINT (413472.5076 4486558.414)
20380,412889.8982,4487171.858,2025,0,POINT (412889.8982 4487171.858)
20381,413797.6447,4486282.354,2032,0,POINT (413797.6447 4486282.354)
20382,413609.515,4486476.618,2029,0,POINT (413609.515 4486476.618)
20383,413724.0287,4486370.284,2029,0,POINT (413724.0287 4486370.284)
20384,413235.3007,4486861.057,2024,0,POINT (413235.3007 4486861.057)
20385,414941.0,4485160.0,2082,0,POINT (414941 4485160)
20386,418809.0,4481330.0,2180,0,POINT (418809 4481330)
20387,413918.293,4486237.366,2032,0,POINT (413918.293 4486237.366)
20388,417627.0,4482549.0,2171,0,POINT (417627 4482549)
20389,410088.0999,4490100.246,1964,0,POINT (410088.0999 4490100.246)
20390,420603.2569,4479593.179,2181,0,POINT (420603.2569 4479593.179)
20391,410806.3531,4489390.129,1991,0,POINT (410806.3531 4489390.129)
20392,416431.7555,4483774.947,2162,0,POINT (416431.7555 4483774.947)
20393,414929.0,4485309.0,2082,0,POINT (414929 4485309)
20394,411854.1224,4488420.624,2006,0,POINT (411854.1224 4488420.624)
20395,414785.0,4485517.0,2072,0,POINT (414785 4485517)
20396,414315.4323,4485988.206,2033,0,POINT (414315.4323 4485988.206)
20397,414825.0,4485492.0,2073,0,POINT (414825 4485492)
20398,414839.0,4485490.0,2073,0,POINT (414839 4485490)
20399,414861.0,4485468.0,2073,0,POINT (414861 4485468)
20400,419699.8883,4480647.03,2180,0,POINT (419699.8883 4480647.03)
20401,414875.0,4485474.0,2073,0,POINT (414875 4485474)
20402,409216.2016,4491132.813,927,0,POINT (409216.2016 4491132.813)
20403,411466.1557,4488890.686,2005,0,POINT (411466.1557 4488890.686)
20404,415772.0,4484599.0,2092,0,POINT (415772 4484599)
20405,410065.8641,4490305.415,927,0,POINT (410065.8641 4490305.415)
20406,412520.4358,4487868.413,2024,0,POINT (412520.4358 4487868.413)
20407,415393.9365,4485014.892,2082,0,POINT (415393.9365 4485014.892)
20408,414903.0,4485508.0,2073,0,POINT (414903 4485508)
20409,413244.2925,4487171.858,2029,0,POINT (413244.2925 4487171.858)
20410,414353.1671,4486086.897,2072,0,POINT (414353.1671 4486086.897)
20411,421999.0553,4478475.415,2185,0,POINT (421999.0553 4478475.415)
20412,415878.9936,4484600.508,2082,0,POINT (415878.9936 4484600.508)
20413,419197.0,4481324.0,2180,0,POINT (419197 4481324)
20414,415388.8647,4485151.83,2082,0,POINT (415388.8647 4485151.83)
20415,409781.28183,4567851.55576,172,0,POINT (409781.28183 4567851.55576)
20416,411660.2215,4488890.686,2006,0,POINT (411660.2215 4488890.686)
20417,413245.5251,4487306.842,2025,0,POINT (413245.5251 4487306.842)
20418,415302.6447,4485260.873,2082,0,POINT (415302.6447 4485260.873)
20419,412479.5313,4488085.853,2007,0,POINT (412479.5313 4488085.853)
20420,418026.3805,4482547.137,2172,0,POINT (418026.3805 4482547.137)
20421,412079.0973,4488495.975,2006,0,POINT (412079.0973 4488495.975)
20422,414828.0,4485753.0,2073,0,POINT (414828 4485753)
20423,415578.0,4485008.0,2082,0,POINT (415578 4485008)
20424,417231.0544,4483356.924,2163,0,POINT (417231.0544 4483356.924)
20425,414356.0698,4486233.482,2072,0,POINT (414356.0698 4486233.482)
20426,414843.0,4485754.0,2073,0,POINT (414843 4485754)
20427,412741.108,4487868.924,2007,0,POINT (412741.108 4487868.924)
20428,414861.0,4485753.0,2073,0,POINT (414861 4485753)
20429,414792.0,4485823.0,2072,0,POINT (414792 4485823)
20430,414877.0,4485752.0,2073,0,POINT (414877 4485752)
20431,409496.0,4491137.0,1783,0,POINT (409496 4491137)
20432,416584.8481,4570774.35423,290,0,POINT (416584.8481 4570774.35423)
20433,410982.3124,4489715.979,1993,0,POINT (410982.3124 4489715.979)
20434,411818.6426,4488893.326,2006,0,POINT (411818.6426 4488893.326)
20435,415297.4578,4485423.108,2073,0,POINT (415297.4578 4485423.108)
20436,412476.302,4488246.242,2007,0,POINT (412476.302 4488246.242)
20437,411479.1099,4489252.249,1974,0,POINT (411479.1099 4489252.249)
20438,414905.0,4485831.0,2073,0,POINT (414905 4485831)
20439,416431.7555,4484306.886,2093,0,POINT (416431.7555 4484306.886)
20440,412158.7536,4488581.013,2006,0,POINT (412158.7536 4488581.013)
20441,418815.0,4481939.0,2172,0,POINT (418815 4481939)
20442,410015.0,4490746.0,1964,0,POINT (410015 4490746)
20443,413321.186,4487447.939,2025,0,POINT (413321.186 4487447.939)
20444,408002.7074,4492776.173,1766,0,POINT (408002.7074 4492776.173)
20445,407718.5081,4493081.424,925,0,POINT (407718.5081 4493081.424)
20446,421116.6961,4479684.613,2185,0,POINT (421116.6961 4479684.613)
20447,414570.8683,4486245.093,2027,0,POINT (414570.8683 4486245.093)
